round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
227,49940,0.243333,"[0.7,1.0)",52,0.763011,0.830828,0.00503409,0.00418246,322.1171,34.0319,19.0238,14.5311
227,49940,0.243333,boundary(r=t),7012,0.0,1.0,0.01181196,0.01181196,114.3954,0.0,0.0,0.0
228,50160,0.24,"[0.0,0.1)",1841,0.050647,1.057664,0.01190483,0.01259132,117.6722,33.747,30.3168,1.4997
228,50160,0.24,"[0.1,0.3)",2956,0.192307,1.012989,0.0082834,0.008391,188.7739,33.8727,32.3402,6.3411
228,50160,0.24,"[0.3,0.5)",1636,0.386385,0.951799,0.00518244,0.00493264,384.3904,33.6946,33.6802,12.8256
228,50160,0.24,"[0.5,0.7)",526,0.573446,0.892839,0.00593373,0.00529787,274.6331,33.5079,21.2652,12.0591
228,50160,0.24,"[0.7,1.0)",54,0.748248,0.837892,0.00472142,0.00395604,367.4068,33.9605,19.6821,14.7708
228,50160,0.24,boundary(r=t),7012,0.0,1.0,0.01166756,0.01166756,115.1174,0.0,0.0,0.0
229,50380,0.236667,"[0.0,0.1)",1846,0.048764,1.057448,0.01181744,0.01249633,117.5227,33.9893,31.1519,1.5138
229,50380,0.236667,"[0.1,0.3)",2927,0.192914,1.012622,0.00804709,0.00814866,194.8713,33.8348,32.777,6.407
229,50380,0.236667,"[0.3,0.5)",1628,0.388624,0.951766,0.00550407,0.00523858,363.8615,33.7381,32.3985,12.4519
229,50380,0.236667,"[0.5,0.7)",548,0.572867,0.89446,0.00537516,0.00480787,301.1637,33.4167,21.4984,12.195
229,50380,0.236667,"[0.7,1.0)",64,0.74013,0.842632,0.005763,0.00485609,218.3399,33.4212,15.3535,11.3543
229,50380,0.236667,boundary(r=t),7012,0.0,1.0,0.01166742,0.01166742,114.8124,0.0,0.0,0.0
230,50600,0.233333,"[0.0,0.1)",1850,0.049046,1.056553,0.01175983,0.01242488,120.707,33.6581,31.2805,1.4945
230,50600,0.233333,"[0.1,0.3)",2958,0.191837,1.012777,0.00813571,0.00823967,192.8681,33.838,32.3346,6.3465
230,50600,0.233333,"[0.3,0.5)",1648,0.386224,0.953175,0.00524896,0.00500317,361.3374,33.6601,32.4226,12.3776
230,50600,0.233333,"[0.5,0.7)",504,0.577462,0.894556,0.00570721,0.00510542,293.8415,33.2902,21.129,12.0805
230,50600,0.233333,"[0.7,1.0)",53,0.738989,0.845025,0.00483313,0.00408411,304.077,33.827,19.4782,14.3496
230,50600,0.233333,boundary(r=t),7012,0.0,1.0,0.01185367,0.01185367,112.9914,0.0,0.0,0.0
231,50820,0.23,"[0.0,0.1)",1877,0.049606,1.055584,0.011744,0.01239677,118.1625,33.7632,30.6258,1.4792
231,50820,0.23,"[0.1,0.3)",2907,0.193478,1.012098,0.00817838,0.00827732,192.3283,33.9603,32.6841,6.4541
231,50820,0.23,"[0.3,0.5)",1599,0.387455,0.953464,0.00539049,0.00513963,365.7782,33.7576,32.8953,12.587
231,50820,0.23,"[0.5,0.7)",551,0.577984,0.895871,0.00562672,0.00504081,299.5311,33.4751,21.3647,12.2644
231,50820,0.23,"[0.7,1.0)",79,0.746068,0.84503,0.00497088,0.00420054,330.3667,33.0673,18.8286,13.9814
231,50820,0.23,boundary(r=t),7012,0.0,1.0,0.01172246,0.01172246,114.7368,0.0,0.0,0.0
232,51040,0.226667,"[0.0,0.1)",1855,0.048728,1.055041,0.01161562,0.01225496,120.8556,33.7402,30.9568,1.4674
232,51040,0.226667,"[0.1,0.3)",2977,0.194932,1.011492,0.00808313,0.00817603,191.5336,33.8355,32.7245,6.4871
232,51040,0.226667,"[0.3,0.5)",1579,0.386612,0.954395,0.00519284,0.00495602,396.727,33.8232,34.1588,12.9788
232,51040,0.226667,"[0.5,0.7)",557,0.5718,0.899223,0.00561159,0.00504607,314.3425,33.4031,22.3625,12.6969
232,51040,0.226667,"[0.7,1.0)",45,0.739873,0.84928,0.00534936,0.0045431,289.8287,33.3776,17.7253,13.1444
232,51040,0.226667,boundary(r=t),7012,0.0,1.0,0.01178566,0.01178566,114.0236,0.0,0.0,0.0
233,51260,0.223333,"[0.0,0.1)",1884,0.04954,1.054007,0.01165882,0.01228847,119.5915,33.7212,30.4483,1.4917
233,51260,0.223333,"[0.1,0.3)",3006,0.19307,1.011868,0.00830992,0.00840854,187.0913,33.9772,32.3059,6.3124
233,51260,0.223333,"[0.3,0.5)",1567,0.386796,0.955006,0.00522123,0.00498631,375.1516,33.6496,33.0116,12.6414
233,51260,0.223333,"[0.5,0.7)",506,0.57656,0.899284,0.00528051,0.00474868,306.3176,33.6119,21.9373,12.541
233,51260,0.223333,"[0.7,1.0)",50,0.746281,0.849257,0.0054021,0.00458777,261.1103,33.6664,18.3143,13.7221
233,51260,0.223333,boundary(r=t),7012,0.0,1.0,0.01175209,0.01175209,114.8106,0.0,0.0,0.0
234,51480,0.22,"[0.0,0.1)",1846,0.049092,1.053338,0.01165504,0.0122767,120.4449,33.7953,31.2942,1.4955
234,51480,0.22,"[0.1,0.3)",2950,0.191847,1.012047,0.00824671,0.00834606,193.125,33.8435,32.1102,6.3067
234,51480,0.22,"[0.3,0.5)",1628,0.387882,0.955359,0.00523206,0.0049985,401.6385,33.8378,33.939,13.0506
234,51480,0.22,"[0.5,0.7)",532,0.579691,0.899893,0.00564963,0.00508407,279.7364,33.5219,21.147,12.1212
234,51480,0.22,"[0.7,1.0)",57,0.751721,0.849964,0.00487365,0.00414243,311.7342,33.3434,18.6721,14.1496
234,51480,0.22,boundary(r=t),7012,0.0,1.0,0.01190317,0.01190317,113.1969,0.0,0.0,0.0
235,51700,0.216667,"[0.0,0.1)",1866,0.049245,1.052498,0.0117619,0.01237937,119.189,33.7727,30.1436,1.4565
235,51700,0.216667,"[0.1,0.3)",2937,0.193796,1.011313,0.00822662,0.00831969,190.2708,34.0349,32.1633,6.3658
235,51700,0.216667,"[0.3,0.5)",1642,0.386239,0.956499,0.005432,0.0051957,357.6258,33.623,32.3587,12.3594
235,51700,0.216667,"[0.5,0.7)",516,0.57603,0.902458,0.00555766,0.00501556,305.8996,33.3569,21.7726,12.477
235,51700,0.216667,"[0.7,1.0)",52,0.753608,0.851888,0.00433091,0.00368945,651.1218,33.4746,23.3064,17.543
235,51700,0.216667,boundary(r=t),7012,0.0,1.0,0.0119527,0.0119527,113.5046,0.0,0.0,0.0
236,51920,0.213333,"[0.0,0.1)",1863,0.049332,1.051653,0.01172679,0.01233252,118.4511,33.6867,31.1505,1.5112
236,51920,0.213333,"[0.1,0.3)",3001,0.193362,1.011261,0.00838294,0.00847734,183.1175,33.8497,31.7483,6.1785
236,51920,0.213333,"[0.3,0.5)",1567,0.386347,0.957124,0.00559253,0.00535274,351.8727,33.6906,31.6092,12.0619
236,51920,0.213333,"[0.5,0.7)",521,0.572729,0.904828,0.00546097,0.00494124,354.8451,33.4128,22.1647,12.6055
236,51920,0.213333,"[0.7,1.0)",61,0.754166,0.85392,0.00461781,0.00394324,331.2032,33.6586,19.4529,14.7042
236,51920,0.213333,boundary(r=t),7012,0.0,1.0,0.01167613,0.01167613,114.7331,0.0,0.0,0.0
237,52140,0.21,"[0.0,0.1)",1859,0.049432,1.050839,0.01168052,0.01227435,120.0748,33.7431,31.3347,1.5275
237,52140,0.21,"[0.1,0.3)",2924,0.195519,1.010489,0.00816862,0.00825431,194.8724,33.9391,32.3541,6.4462
237,52140,0.21,"[0.3,0.5)",1632,0.389031,0.957055,0.00557442,0.00533503,367.6472,33.7351,31.6796,12.239
237,52140,0.21,"[0.5,0.7)",531,0.581873,0.903788,0.00563071,0.00508897,285.9215,33.2524,21.1094,12.2078
237,52140,0.21,"[0.7,1.0)",67,0.750163,0.857238,0.00499,0.00427762,449.2135,33.3857,21.1195,15.8586
237,52140,0.21,boundary(r=t),7012,0.0,1.0,0.01184211,0.01184211,113.5588,0.0,0.0,0.0
238,52360,0.206667,"[0.0,0.1)",1833,0.049612,1.049987,0.01196816,0.01256641,118.7538,33.8437,30.4296,1.4917
238,52360,0.206667,"[0.1,0.3)",2998,0.191728,1.011353,0.00824124,0.00833481,186.767,33.8938,32.0177,6.2262
238,52360,0.206667,"[0.3,0.5)",1613,0.384009,0.959083,0.00541191,0.00519047,349.2255,33.6834,32.2325,12.2686
238,52360,0.206667,"[0.5,0.7)",504,0.576351,0.906837,0.00551824,0.00500414,303.7589,33.6095,21.702,12.4262
238,52360,0.206667,"[0.7,1.0)",65,0.743008,0.861574,0.00479036,0.00412725,353.6756,33.3792,19.2913,14.2778
238,52360,0.206667,boundary(r=t),7012,0.0,1.0,0.01196365,0.01196365,113.3934,0.0,0.0,0.0
239,52580,0.203333,"[0.0,0.1)",1825,0.049094,1.049328,0.0116582,0.01223327,121.371,33.7293,31.4927,1.5109
239,52580,0.203333,"[0.1,0.3)",3008,0.192493,1.010971,0.00830839,0.00839954,188.2883,33.8687,31.9695,6.2472
239,52580,0.203333,"[0.3,0.5)",1608,0.38593,0.959242,0.00535792,0.00513953,367.777,33.7582,33.1774,12.6233
239,52580,0.203333,"[0.5,0.7)",517,0.574421,0.908802,0.00531544,0.00483068,303.0685,33.4145,22.1698,12.626
239,52580,0.203333,"[0.7,1.0)",55,0.755986,0.860179,0.00525772,0.00452258,477.7593,33.4313,19.9776,15.3357
239,52580,0.203333,boundary(r=t),7012,0.0,1.0,0.0120154,0.0120154,112.7415,0.0,0.0,0.0
240,52800,0.2,"[0.0,0.1)",1836,0.048429,1.048685,0.01195199,0.01253387,117.8893,33.8757,30.8063,1.4735
240,52800,0.2,"[0.1,0.3)",2984,0.192698,1.010737,0.00821105,0.00829922,190.5373,33.8172,32.3843,6.3553
240,52800,0.2,"[0.3,0.5)",1609,0.386525,0.95974,0.0053579,0.00514219,401.1981,33.7133,34.019,13.016
240,52800,0.2,"[0.5,0.7)",515,0.573189,0.910561,0.00548763,0.00499682,303.93,33.3618,22.103,12.5633
240,52800,0.2,"[0.7,1.0)",69,0.746882,0.864922,0.00492643,0.00426098,312.3232,33.4896,18.4299,13.8163
240,52800,0.2,boundary(r=t),7012,0.0,1.0,0.0121112,0.0121112,112.2101,0.0,0.0,0.0
241,53020,0.196667,"[0.0,0.1)",1866,0.049759,1.047555,0.01205125,0.01262434,117.6285,33.8972,30.7784,1.5132
241,53020,0.196667,"[0.1,0.3)",2924,0.19366,1.010309,0.00835687,0.00844302,187.5853,33.8859,31.8033,6.2668
241,53020,0.196667,"[0.3,0.5)",1590,0.384494,0.960924,0.00525149,0.00504628,376.8131,33.8305,33.4816,12.7253
241,53020,0.196667,"[0.5,0.7)",574,0.57422,0.911809,0.00558988,0.0050969,301.2732,33.3817,21.6554,12.3187
241,53020,0.196667,"[0.7,1.0)",59,0.750074,0.866457,0.00497733,0.00431265,567.0435,33.4719,22.2733,16.7206
241,53020,0.196667,boundary(r=t),7012,0.0,1.0,0.0120558,0.0120558,113.1118,0.0,0.0,0.0
242,53240,0.193333,"[0.0,0.1)",1903,0.049028,1.046944,0.01185265,0.01240906,119.0479,33.8621,30.5029,1.464
242,53240,0.193333,"[0.1,0.3)",2950,0.192392,1.01046,0.00826475,0.0083512,186.6752,33.8365,32.0509,6.2679
242,53240,0.193333,"[0.3,0.5)",1592,0.385086,0.961441,0.00527041,0.00506719,376.2413,33.759,33.1189,12.6254
242,53240,0.193333,"[0.5,0.7)",524,0.573441,0.913515,0.00548857,0.00501389,304.0652,33.5797,21.9883,12.4632
242,53240,0.193333,"[0.7,1.0)",44,0.73829,0.871681,0.00523198,0.00456062,327.6493,32.9742,19.3837,14.4181
242,53240,0.193333,boundary(r=t),7012,0.0,1.0,0.01200944,0.01200944,112.522,0.0,0.0,0.0
243,53460,0.19,"[0.0,0.1)",1919,0.049835,1.045932,0.01188989,0.01243602,119.502,33.7372,31.56,1.5307
243,53460,0.19,"[0.1,0.3)",2924,0.194404,1.009778,0.00837699,0.0084589,186.8942,33.9343,32.0979,6.3212
243,53460,0.19,"[0.3,0.5)",1531,0.386881,0.961648,0.0053825,0.00517607,364.6365,33.8884,32.8752,12.5761
243,53460,0.19,"[0.5,0.7)",567,0.577859,0.913879,0.00582804,0.00532612,300.7969,33.4009,21.8054,12.4456
243,53460,0.19,"[0.7,1.0)",72,0.746684,0.871678,0.0046607,0.00406263,354.9921,33.6577,19.4854,14.6604
243,53460,0.19,boundary(r=t),7012,0.0,1.0,0.01193966,0.01193966,113.716,0.0,0.0,0.0
244,53680,0.186667,"[0.0,0.1)",1866,0.049151,1.045307,0.01183668,0.01237297,120.2348,33.7337,31.273,1.5271
244,53680,0.186667,"[0.1,0.3)",2976,0.195888,1.009243,0.00827775,0.00835426,193.7518,33.9408,33.1226,6.5801
244,53680,0.186667,"[0.3,0.5)",1601,0.385881,0.962561,0.00525771,0.00506086,382.0462,33.7161,34.1357,13.0521
244,53680,0.186667,"[0.5,0.7)",509,0.571414,0.91696,0.00539525,0.00494723,335.1948,33.5224,23.3041,13.1387
244,53680,0.186667,"[0.7,1.0)",61,0.739141,0.875627,0.00495217,0.00433626,508.638,33.3906,22.1581,16.4654
244,53680,0.186667,boundary(r=t),7012,0.0,1.0,0.01211511,0.01211511,113.0502,0.0,0.0,0.0
245,53900,0.183333,"[0.0,0.1)",1867,0.049405,1.044435,0.01198373,0.01251622,117.6517,33.8071,30.7838,1.5086
245,53900,0.183333,"[0.1,0.3)",2994,0.192256,1.009955,0.00836562,0.0084489,189.2139,33.9231,31.6503,6.2257
245,53900,0.183333,"[0.3,0.5)",1573,0.388191,0.962657,0.00515194,0.00495955,356.4583,33.7114,32.7844,12.5515
245,53900,0.183333,"[0.5,0.7)",511,0.575471,0.917452,0.0057257,0.00525306,323.0408,33.6789,22.3908,12.823
245,53900,0.183333,"[0.7,1.0)",68,0.753494,0.874602,0.0055765,0.00487722,269.3943,32.8815,16.7241,12.6534
245,53900,0.183333,boundary(r=t),7012,0.0,1.0,0.01207655,0.01207655,112.4659,0.0,0.0,0.0
246,54120,0.18,"[0.0,0.1)",1828,0.049138,1.043702,0.01207695,0.01260473,116.1402,33.8329,31.054,1.4919
246,54120,0.18,"[0.1,0.3)",2909,0.193298,1.009531,0.00831609,0.00839535,188.5367,33.9806,32.0397,6.3074
246,54120,0.18,"[0.3,0.5)",1712,0.386821,0.963657,0.00548985,0.00529033,361.8299,33.7938,32.3809,12.4139
246,54120,0.18,"[0.5,0.7)",524,0.574996,0.919032,0.00559027,0.00513764,312.6299,33.5541,22.0607,12.5465
246,54120,0.18,"[0.7,1.0)",40,0.753292,0.876816,0.00494928,0.00433961,290.1108,32.9477,18.012,13.7104
246,54120,0.18,boundary(r=t),7012,0.0,1.0,0.01217253,0.01217253,112.2141,0.0,0.0,0.0
247,54340,0.176667,"[0.0,0.1)",1776,0.049453,1.042815,0.0121049,0.01262317,119.0571,33.6658,30.9774,1.5178
247,54340,0.176667,"[0.1,0.3)",3011,0.193964,1.0092,0.00828338,0.00835959,190.3898,33.9214,32.5806,6.452
247,54340,0.176667,"[0.3,0.5)",1629,0.385481,0.964632,0.00539727,0.00520638,362.4089,33.8059,32.705,12.4214
247,54340,0.176667,"[0.5,0.7)",533,0.575881,0.920341,0.00564759,0.00519771,302.8569,33.4372,21.3773,12.2276
247,54340,0.176667,"[0.7,1.0)",64,0.742482,0.881651,0.00478209,0.00421614,301.1041,33.4138,18.1104,13.4056
247,54340,0.176667,boundary(r=t),7012,0.0,1.0,0.01213691,0.01213691,112.7184,0.0,0.0,0.0
248,54560,0.173333,"[0.0,0.1)",1889,0.049193,1.042083,0.01223524,0.01275013,115.7021,33.9185,31.5335,1.5232
248,54560,0.173333,"[0.1,0.3)",2909,0.192637,1.009332,0.00831944,0.00839708,187.2046,33.8843,32.5156,6.3713
248,54560,0.173333,"[0.3,0.5)",1618,0.386742,0.96501,0.0054383,0.00524801,391.4302,33.7352,33.4028,12.7654
248,54560,0.173333,"[0.5,0.7)",524,0.578655,0.92119,0.00528832,0.00487155,320.0447,33.4497,22.2345,12.7088
248,54560,0.173333,"[0.7,1.0)",73,0.749936,0.882057,0.00511965,0.00451582,336.6016,33.1065,19.5145,14.6873
248,54560,0.173333,boundary(r=t),7012,0.0,1.0,0.01203535,0.01203535,112.0619,0.0,0.0,0.0
249,54780,0.17,"[0.0,0.1)",1852,0.049651,1.041182,0.0116351,0.01211427,122.0523,33.6468,31.1592,1.5208
249,54780,0.17,"[0.1,0.3)",2945,0.192074,1.009279,0.00839639,0.0084743,188.0834,33.8577,32.0018,6.274
249,54780,0.17,"[0.3,0.5)",1614,0.387062,0.965599,0.00545932,0.00527152,359.3304,33.6976,32.24,12.3571
249,54780,0.17,"[0.5,0.7)",535,0.573168,0.923924,0.00534687,0.0049401,323.869,33.5143,22.8533,12.9762
249,54780,0.17,"[0.7,1.0)",67,0.743536,0.885799,0.00531241,0.00470573,559.1405,33.4847,21.8914,16.4791
249,54780,0.17,boundary(r=t),7012,0.0,1.0,0.01230091,0.01230091,111.7577,0.0,0.0,0.0
250,55000,0.166667,"[0.0,0.1)",1853,0.049442,1.040427,0.01207074,0.01255873,116.0943,33.8015,30.8686,1.498
250,55000,0.166667,"[0.1,0.3)",2957,0.193032,1.008886,0.00823021,0.00830335,189.9063,33.8603,32.3925,6.3842
250,55000,0.166667,"[0.3,0.5)",1606,0.38682,0.966327,0.00532359,0.00514433,376.9362,33.7649,33.1522,12.6705
250,55000,0.166667,"[0.5,0.7)",540,0.575907,0.924775,0.00545246,0.0050423,306.4155,33.7226,22.1574,12.6277
250,55000,0.166667,"[0.7,1.0)",57,0.750558,0.886445,0.00544022,0.00482245,292.1558,33.3413,17.3602,13.1458
250,55000,0.166667,boundary(r=t),7012,0.0,1.0,0.01213339,0.01213339,112.1675,0.0,0.0,0.0
251,55220,0.163333,"[0.0,0.1)",1826,0.048781,1.039769,0.01205711,0.01253661,117.9037,33.7466,30.7585,1.4662
251,55220,0.163333,"[0.1,0.3)",2984,0.192027,1.00893,0.00840998,0.00848508,183.0614,33.8988,31.9249,6.2142
251,55220,0.163333,"[0.3,0.5)",1605,0.384263,0.967549,0.00546442,0.00528709,352.6814,33.7577,32.3312,12.2461
251,55220,0.163333,"[0.5,0.7)",526,0.57638,0.926184,0.00563089,0.00521524,261.0634,33.3296,20.7438,11.897
251,55220,0.163333,"[0.7,1.0)",72,0.752318,0.888315,0.00448816,0.0039869,1322.3763,32.5119,27.8982,21.0696
251,55220,0.163333,boundary(r=t),7012,0.0,1.0,0.01229262,0.01229262,110.7515,0.0,0.0,0.0
252,55440,0.16,"[0.0,0.1)",1799,0.049901,1.038723,0.01209881,0.01256732,117.2864,33.8828,30.6563,1.5082
252,55440,0.16,"[0.1,0.3)",3048,0.192211,1.008711,0.00854111,0.00861551,181.6152,33.8841,31.5805,6.159
252,55440,0.16,"[0.3,0.5)",1585,0.385421,0.967965,0.00564292,0.00546215,359.1102,33.7995,32.2241,12.3123
252,55440,0.16,"[0.5,0.7)",528,0.573655,0.928214,0.00565109,0.00524542,295.0582,33.3961,21.2554,12.1573
252,55440,0.16,"[0.7,1.0)",53,0.739739,0.893266,0.00555817,0.00496493,314.2452,32.506,17.8193,13.2768
252,55440,0.16,boundary(r=t),7012,0.0,1.0,0.01211693,0.01211693,112.7027,0.0,0.0,0.0
253,55660,0.156667,"[0.0,0.1)",1831,0.049667,1.037974,0.01179718,0.01224517,118.435,33.85,30.9097,1.5102
253,55660,0.156667,"[0.1,0.3)",2979,0.195006,1.007954,0.00844446,0.00851163,181.5177,33.962,31.2808,6.1446
253,55660,0.156667,"[0.3,0.5)",1586,0.386877,0.968311,0.00565166,0.00547256,350.4983,33.6515,31.3427,12.0192
253,55660,0.156667,"[0.5,0.7)",555,0.57638,0.929159,0.00553394,0.00514191,303.4651,33.5751,22.0605,12.6093
253,55660,0.156667,"[0.7,1.0)",62,0.74386,0.894533,0.00489663,0.00438019,366.2613,33.7469,20.5234,15.2597
253,55660,0.156667,boundary(r=t),7012,0.0,1.0,0.01230661,0.01230661,112.5939,0.0,0.0,0.0
254,55880,0.153333,"[0.0,0.1)",1845,0.049384,1.037226,0.01241555,0.01287773,116.4567,33.6796,29.7111,1.4476
254,55880,0.153333,"[0.1,0.3)",2939,0.192185,1.008357,0.00825535,0.00832434,189.6059,33.8688,32.607,6.3674
254,55880,0.153333,"[0.3,0.5)",1650,0.387003,0.968947,0.00548276,0.0053125,369.4005,33.754,33.1777,12.6394
254,55880,0.153333,"[0.5,0.7)",515,0.573451,0.931266,0.00558107,0.00519746,316.7081,33.4773,22.6662,12.8775
254,55880,0.153333,"[0.7,1.0)",64,0.745037,0.896498,0.00519467,0.00465702,276.3737,32.8316,17.9125,13.3658
254,55880,0.153333,boundary(r=t),7012,0.0,1.0,0.01213859,0.01213859,113.258,0.0,0.0,0.0
255,56100,0.15,"[0.0,0.1)",1837,0.049945,1.036331,0.01213396,0.0125748,117.9263,33.7978,30.7626,1.4919
255,56100,0.15,"[0.1,0.3)",2907,0.193173,1.007982,0.00827424,0.00834029,190.4783,33.8804,32.3431,6.3574
255,56100,0.15,"[0.3,0.5)",1654,0.388539,0.969323,0.00551722,0.00534797,395.7503,33.7375,33.6259,12.9133
255,56100,0.15,"[0.5,0.7)",573,0.57534,0.932397,0.0055497,0.00517452,308.2184,33.6281,21.9983,12.5787
255,56100,0.15,"[0.7,1.0)",42,0.755422,0.896693,0.00462266,0.00414511,313.9041,33.4917,19.6637,14.8673
255,56100,0.15,boundary(r=t),7012,0.0,1.0,0.01216152,0.01216152,112.0997,0.0,0.0,0.0
256,56320,0.146667,"[0.0,0.1)",1818,0.050059,1.035516,0.01218768,0.01262053,118.5704,33.8389,30.28,1.4928
256,56320,0.146667,"[0.1,0.3)",2941,0.193086,1.00782,0.00826557,0.00833021,189.6502,33.8569,32.3085,6.346
256,56320,0.146667,"[0.3,0.5)",1660,0.38843,0.970017,0.00545123,0.00528779,347.8287,33.6743,32.0719,12.2619
256,56320,0.146667,"[0.5,0.7)",531,0.574167,0.934103,0.00570578,0.00532979,350.629,33.4579,22.6511,12.8445
256,56320,0.146667,"[0.7,1.0)",63,0.746563,0.900697,0.00473802,0.00426752,430.7331,32.9321,20.2768,15.1848
256,56320,0.146667,boundary(r=t),7012,0.0,1.0,0.01206254,0.01206254,113.0297,0.0,0.0,0.0
257,56540,0.143333,"[0.0,0.1)",1885,0.049674,1.034788,0.01180874,0.01221954,119.0883,33.8747,31.885,1.5416
257,56540,0.143333,"[0.1,0.3)",2969,0.192284,1.007797,0.00843723,0.00850302,190.7787,33.8417,32.5438,6.3332
257,56540,0.143333,"[0.3,0.5)",1560,0.386077,0.971136,0.00534388,0.00518964,352.652,33.702,32.0282,12.2218
257,56540,0.143333,"[0.5,0.7)",543,0.574661,0.93549,0.00580456,0.00543011,281.2466,33.548,21.4817,12.2436
257,56540,0.143333,"[0.7,1.0)",56,0.761299,0.900272,0.00481126,0.00433144,399.4019,33.2017,19.664,14.9782
257,56540,0.143333,boundary(r=t),7012,0.0,1.0,0.01235141,0.01235141,111.3084,0.0,0.0,0.0
258,56760,0.14,"[0.0,0.1)",1860,0.049665,1.033982,0.01232312,0.01274188,113.1937,33.8577,30.0185,1.4764
258,56760,0.14,"[0.1,0.3)",2923,0.194043,1.007293,0.00860289,0.00866563,187.1889,33.8837,32.3235,6.3435
258,56760,0.14,"[0.3,0.5)",1637,0.386135,0.971789,0.00549924,0.0053441,360.9282,33.5836,32.15,12.3055
258,56760,0.14,"[0.5,0.7)",536,0.571731,0.937484,0.00573344,0.005375,322.1346,33.5112,22.0846,12.5243
258,56760,0.14,"[0.7,1.0)",57,0.745833,0.905267,0.00547041,0.00495218,328.9875,32.8311,18.4917,13.763
258,56760,0.14,boundary(r=t),7012,0.0,1.0,0.01224157,0.01224157,111.8485,0.0,0.0,0.0
259,56980,0.136667,"[0.0,0.1)",1770,0.049632,1.033186,0.01192507,0.0123208,116.0346,33.8741,29.9781,1.4464
259,56980,0.136667,"[0.1,0.3)",2998,0.192237,1.007449,0.00863119,0.00869548,181.9443,33.9315,31.4766,6.1351
259,56980,0.136667,"[0.3,0.5)",1626,0.386388,0.972401,0.00540089,0.00525183,378.5088,33.7808,32.6258,12.5228
259,56980,0.136667,"[0.5,0.7)",550,0.573994,0.938551,0.00579419,0.00543814,285.499,33.6088,21.8737,12.4294
259,56980,0.136667,"[0.7,1.0)",69,0.745048,0.907597,0.00482691,0.00438089,345.1777,33.8691,19.5844,14.6114
259,56980,0.136667,boundary(r=t),7012,0.0,1.0,0.01235964,0.01235964,111.8521,0.0,0.0,0.0
260,57200,0.133333,"[0.0,0.1)",1765,0.050527,1.032226,0.01205041,0.01243875,119.7123,33.7773,30.8068,1.5328
260,57200,0.133333,"[0.1,0.3)",3002,0.193413,1.007064,0.00860672,0.00866752,182.2596,33.8922,31.698,6.2191
260,57200,0.133333,"[0.3,0.5)",1661,0.385807,0.97317,0.00561148,0.00546093,364.9984,33.7718,32.1709,12.2574
260,57200,0.133333,"[0.5,0.7)",528,0.576907,0.939522,0.00583149,0.00547881,322.8789,33.4365,22.3637,12.7934
260,57200,0.133333,"[0.7,1.0)",57,0.749635,0.909034,0.00567748,0.00516102,266.3953,33.5135,17.589,13.2633
260,57200,0.133333,boundary(r=t),7012,0.0,1.0,0.01229922,0.01229922,111.6724,0.0,0.0,0.0
261,57420,0.13,"[0.0,0.1)",1875,0.048939,1.031713,0.01177979,0.01215337,117.4261,33.6725,31.0864,1.5016
261,57420,0.13,"[0.1,0.3)",2970,0.192716,1.00701,0.00871697,0.00877807,183.5487,33.972,31.9811,6.2463
261,57420,0.13,"[0.3,0.5)",1580,0.384265,0.974101,0.00538979,0.0052502,358.2271,33.7165,32.2482,12.256
261,57420,0.13,"[0.5,0.7)",541,0.577509,0.940911,0.00569788,0.0053612,299.9775,33.4144,21.5815,12.2888
261,57420,0.13,"[0.7,1.0)",47,0.743365,0.91245,0.00490252,0.0044733,451.033,32.9179,21.607,16.1896
261,57420,0.13,boundary(r=t),7012,0.0,1.0,0.01240619,0.01240619,111.4968,0.0,0.0,0.0
262,57640,0.126667,"[0.0,0.1)",1814,0.048756,1.03093,0.01163723,0.01199717,118.9644,33.7919,30.6263,1.4676
262,57640,0.126667,"[0.1,0.3)",2959,0.194091,1.006601,0.00840392,0.00845939,185.1498,33.9718,32.1661,6.2852
262,57640,0.126667,"[0.3,0.5)",1669,0.385849,0.974488,0.00542996,0.00529144,371.2571,33.7973,33.1019,12.6178
262,57640,0.126667,"[0.5,0.7)",529,0.575004,0.942813,0.00556713,0.00524876,295.641,33.4802,21.8912,12.5001
262,57640,0.126667,"[0.7,1.0)",42,0.749842,0.913731,0.0046264,0.00422729,366.4672,33.4948,20.7155,15.5477
262,57640,0.126667,boundary(r=t),7012,0.0,1.0,0.01247413,0.01247413,111.9143,0.0,0.0,0.0
263,57860,0.123333,"[0.0,0.1)",1848,0.050318,1.029879,0.01205882,0.01241913,118.7677,33.6343,30.8033,1.5272
263,57860,0.123333,"[0.1,0.3)",2968,0.190694,1.006982,0.00857169,0.00863154,185.3269,33.8738,32.2998,6.2517
263,57860,0.123333,"[0.3,0.5)",1633,0.385252,0.975247,0.00520938,0.00508043,374.044,33.7347,33.4527,12.7281
263,57860,0.123333,"[0.5,0.7)",504,0.572787,0.94466,0.00562297,0.00531179,290.3652,33.5126,21.6319,12.2935
263,57860,0.123333,"[0.7,1.0)",60,0.744265,0.91674,0.00556649,0.00510303,303.8207,33.4121,18.1448,13.5573
263,57860,0.123333,boundary(r=t),7012,0.0,1.0,0.01239755,0.01239755,110.9199,0.0,0.0,0.0
