beat_count_max,beat_count_mean,beat_count_min,beat_count_sd,cond_timing_sd_ms,frac_unstable_beats,gt_detection_prob,nfe,seed_pair_f1,subject,window
11,7.65625,2,2.119180836869482,80.50553864825523,0.5384615384615384,0.28125,8,0.13333333333333333,an0,329
11,7.625,4,1.6607421582319852,71.34122604796238,0.6428571428571429,0.328125,8,0.15384615384615383,an0,340
10,9.03125,5,0.8224422717264602,16.894481615014485,0.0,0.96875,8,0.9473684210526316,an0,389
11,9.3125,6,1.1198358174592007,42.86901733225999,0.3,0.890625,8,0.5263157894736842,an0,401
10,8.4375,5,1.189673308368798,42.093799476888634,0.3333333333333333,0.84375,8,0.375,an0,446
9,8.0625,6,0.5040161287741853,19.109652633781828,0.0,1.0,8,0.875,an0,525
12,9.65625,6,1.1807426585867267,63.769140903024095,0.7,0.734375,8,0.22222222222222224,an0,692
10,7.96875,5,1.1495967034769894,50.8104476337848,0.625,0.734375,8,0.3157894736842105,an0,1028
13,8.40625,5,1.662865288513154,90.17803484670272,0.9,0.390625,8,0.11111111111111112,an0,1145
10,8.625,3,1.4312187452567107,39.28573992241315,0.4,0.859375,8,0.4444444444444444,an0,1186
11,9.0625,2,1.5644745588092157,45.52121736849616,0.1,0.84375,8,0.4210526315789474,an0,1402
10,8.75,4,1.2443420336765103,19.081630314294134,0.0,0.9375,8,0.8654970760233918,an0,1656
10,8.03125,3,1.5960510744515868,58.088170983161675,0.5833333333333334,0.28125,8,0.15384615384615383,an0,1755
12,8.34375,1,2.073012067562093,nan,1.0,0.34375,8,0.10526315789473685,an0,1875
12,8.59375,3,1.775448603011499,35.232512889493286,0.4444444444444444,0.78125,8,0.4210526315789474,an0,1964
10,8.71875,7,0.6831792378049423,34.41130196594531,0.1111111111111111,0.96875,8,0.5555555555555556,an0,1967
12,8.3125,4,2.038935522402837,84.0980090713079,0.8181818181818182,0.3125,8,0.11764705882352941,an0,1985
12,8.5625,2,1.7768674864817942,74.43456421512872,0.5714285714285714,0.328125,8,0.125,an0,2011
11,8.09375,1,2.6318076089111417,66.7318219941832,1.0,0.65625,8,0.2,an0,2160
12,8.46875,4,1.866242991473995,70.33667065300344,0.8571428571428571,0.375,8,0.1111111111111111,an0,2214
12,8.96875,2,1.942468914518574,61.54981043981374,0.6153846153846154,0.28125,8,0.11764705882352941,an0,2219
11,8.8125,1,2.0546956449918286,57.08922566912254,0.6363636363636364,0.625,8,0.19999999999999998,an0,2434
11,8.875,3,2.2106778992412144,49.617392887833205,0.7,0.703125,8,0.28571428571428564,an0,2536
11,8.71875,3,1.904737303028527,61.035146159336946,0.8,0.625,8,0.2105263157894737,an0,2546
11,9.15625,1,2.230425606716524,40.896299681377556,0.5,0.78125,8,0.4000000000000001,an0,2562
11,9.53125,4,1.5654407809654372,50.023348972625435,0.4,0.828125,8,0.39999999999999997,an0,2635
11,7.375,2,2.1515185934740413,nan,0.21428571428571427,0.125,8,0.14285714285714288,an0,2901
12,9.8125,3,2.82200454950366,33.44392807205896,0.5454545454545454,0.75,8,0.42857142857142855,an0,2937
11,8.78125,3,1.963117583121625,68.089277871816,0.5,0.671875,8,0.22222222222222224,an0,3012
11,8.40625,2,2.3398287089222523,83.98738732762116,1.0,0.46875,8,0.11764705882352941,an0,3017
11,8.5625,3,2.139301966349259,66.18604403791839,0.4,0.21875,8,0.11111111111111112,an0,3093
11,9.1875,2,1.9250052366916621,27.26438715273056,0.2727272727272727,0.8125,8,0.5263157894736842,an0,3134
12,7.875,2,2.1213203435596424,62.24772082220034,0.6,0.3125,8,0.11111111111111112,an0,3195
10,8.5,3,1.9344083032987032,59.2863376607617,0.6,0.75,8,0.25,an0,3207
12,9.0,3,2.063507818286384,65.87908309832517,1.0,0.421875,8,0.11764705882352941,an0,3213
11,8.6875,3,1.9582332392630961,49.74151937767884,0.7,0.71875,8,0.26666666666666666,an0,3215
12,8.375,4,1.9959636689433842,72.65750694917456,0.9,0.5625,8,0.13333333333333333,an0,3236
11,7.46875,2,2.422799966447778,81.80405233863718,0.7,0.28125,8,0.10526315789473685,an0,3407
12,8.40625,1,2.674363053501802,nan,0.8,0.3125,8,0.10526315789473685,an0,3446
11,9.25,8,0.842423539174232,65.48637806296479,0.4,0.859375,8,0.22222222222222224,an0,3556
13,8.40625,2,2.588552653261988,66.50595464512661,0.8,0.578125,8,0.17391304347826086,an0,3572
12,8.59375,4,1.8813065981197834,64.02072940333436,1.0,0.359375,8,0.1111111111111111,an0,3721
12,8.5,4,1.545023227719748,86.4262258248651,0.5,0.265625,8,0.125,an0,3845
11,8.78125,3,2.2963417611215817,82.2674475807086,0.7,0.34375,8,0.13333333333333333,an0,3989
11,8.15625,2,2.6409843594949165,66.39065372090352,0.7,0.3125,8,0.10526315789473685,an0,4062
11,9.5625,3,1.3897667476606375,30.30143206467534,0.0,0.90625,8,0.7,an0,4248
13,8.65625,2,2.308600679367091,78.12986036557815,0.8181818181818182,0.34375,8,0.10526315789473685,an0,4296
13,9.34375,7,1.310241913147241,67.22947957620471,1.0,0.46875,8,0.11111111111111112,an0,4354
11,9.3125,4,1.4466312368685639,36.21106770584633,0.2,0.890625,8,0.6,an0,4415
11,8.3125,3,1.941690317821712,30.949608535406355,0.3333333333333333,0.84375,8,0.5555555555555556,an0,4430
10,8.6875,4,1.0606601717798212,26.175730186691098,0.0,0.96875,8,0.7777777777777778,an0,4537
10,8.84375,4,1.0809009085913235,18.888737297696448,0.0,0.96875,8,0.8944444444444444,an0,4543
10,8.5625,5,1.1341473989656923,32.232809264095415,0.0,0.9375,8,0.6666666666666666,an0,4548
11,8.65625,5,1.6186289498891817,71.96054691634855,0.9,0.53125,8,0.13333333333333333,an0,4742
13,8.75,3,2.257603639602928,nan,1.0,0.34375,8,0.10526315789473685,an0,4756
10,8.21875,4,1.2632363710059404,28.00687805682549,0.1111111111111111,0.90625,8,0.6666666666666665,an0,4814
11,8.6875,3,1.674042817504591,35.70883573093093,0.1111111111111111,0.875,8,0.5263157894736842,an0,4819
10,8.1875,6,0.7803018439949604,24.65930702899777,0.0,0.953125,8,0.75,an0,4899
9,8.0,7,0.3592106040535498,20.695545657548003,0.0,1.0,8,0.875,an0,4923
9,7.84375,5,0.8838834764831844,34.79566242457034,0.0,0.90625,8,0.625,an0,4984
9,7.875,4,0.9418581497197699,18.913691691363113,0.0,0.9375,8,0.875,an0,5001
13,9.125,3,2.1812988140392484,68.67699852961903,0.875,0.40625,8,0.16025641025641024,an0,5043
13,9.09375,4,1.8379402040187236,68.16203379413021,1.0,0.5,8,0.125,an0,5047
11,7.4375,3,1.4577379737113252,70.48213233338554,0.5384615384615384,0.25,8,0.25,an0,5108
12,8.125,4,2.2965612442055834,nan,0.9,0.3125,8,0.11764705882352941,an0,5192
12,8.375,3,2.090685950097595,87.55451966610728,0.8,0.359375,8,0.125,an0,5212
10,7.78125,3,1.8091947059039741,74.67422374447743,0.8888888888888888,0.28125,8,0.1111111111111111,an0,5233
12,8.0,2,2.5016123832698445,nan,0.8888888888888888,0.3125,8,0.10000000000000002,an0,5429
12,9.03125,4,1.5960510744515868,67.55354514021221,0.8888888888888888,0.46875,8,0.125,an0,5603
9,8.09375,2,1.4888699980077986,29.958195893383028,0.2222222222222222,0.9375,8,0.6666666666666666,an0,5701
11,8.5,4,2.2718473369882592,77.99933261365526,0.9,0.40625,8,0.14285714285714288,an0,5728
12,8.8125,3,2.1914423001390455,63.00939871298468,0.8461538461538461,0.4375,8,0.12132352941176472,an0,5872
9,7.9375,6,0.4353345024601864,20.89053982332075,0.0,0.96875,8,0.875,an0,6136
9,7.8125,2,1.2296734420949118,21.905116632934224,0.0,0.9375,8,0.875,an0,6138
11,8.9375,1,1.865432579772697,58.26391219695108,0.7,0.71875,8,0.25,an0,6273
12,9.15625,6,1.272776365831545,62.80092515996973,0.6666666666666666,0.6875,8,0.22222222222222224,an0,6413
13,9.625,4,2.536825549967467,62.01388603462098,1.0,0.53125,8,0.17028985507246377,an0,6432
12,8.90625,3,2.248431352829589,70.66732873139935,1.0,0.4375,8,0.11111111111111112,an0,6433
10,7.46875,1,1.5859132913693408,19.339037405757843,0.125,0.890625,8,0.75,an0,6575
10,7.53125,4,1.544696963704344,46.53108486326782,0.375,0.8125,8,0.375,an0,6640
10,7.03125,1,1.5551034609290626,21.565189758824893,0.0,0.9375,8,0.8571428571428571,an0,6647
10,9.03125,3,1.7502879947357604,49.9601069426176,0.3,0.828125,8,0.4444444444444445,an0,6773
10,7.375,4,1.157026221578126,26.60331831067111,0.0,0.9375,8,0.7999999999999999,an0,6853
9,7.875,5,0.8327955253822958,29.037342526473076,0.0,0.9375,8,0.75,an0,7058
10,9.84375,7,0.5741403110513958,22.38233143838538,0.0,0.984375,8,0.8421052631578948,an0,7217
10,8.25,2,1.9838054014866837,28.86275657300348,0.0,0.875,8,0.6666666666666666,an0,7262
14,8.09375,0,3.3731326972931837,55.589037310401366,1.0,0.453125,8,0.15384615384615383,an0,7544
12,8.90625,3,2.053468741171324,88.61377488504105,0.9285714285714286,0.359375,8,0.10526315789473685,an0,7561
11,8.375,4,1.4535828926505883,47.150811338283106,0.4444444444444444,0.8125,8,0.3333333333333333,an0,7594
12,8.46875,1,2.0317539697385576,66.54369034628283,0.6363636363636364,0.4375,8,0.13333333333333333,an0,7620
11,8.78125,1,2.3242671408285847,76.74376716956682,1.0,0.40625,8,0.10526315789473685,an0,7708
12,7.96875,3,2.4819915910543524,88.75555108376822,0.8,0.28125,8,0.10526315789473685,an0,7730
11,8.1875,3,2.442070776496733,81.28379705736253,1.0,0.4375,8,0.1111111111111111,an0,7790
13,9.875,4,2.196037487193989,66.58391633605532,0.9230769230769231,0.59375,8,0.1818181818181818,an0,7830
12,9.34375,1,2.7192192309202383,67.16753383186894,1.0,0.40625,8,0.2105263157894737,an0,7840
12,8.4375,3,2.3409055319848813,82.72008958055379,0.9,0.34375,8,0.11111111111111112,an0,7914
11,7.84375,3,2.0337376206574485,72.99458082572028,0.9,0.40625,8,0.125,an0,7977
11,7.65625,2,2.535036743387082,63.495664588194835,0.75,0.28125,8,0.10526315789473685,an0,7987
11,9.0625,3,1.8480591388386793,42.20710887739403,0.5,0.765625,8,0.35294117647058826,an0,8005
11,8.6875,6,1.4466312368685639,81.25185190030277,1.0,0.609375,8,0.125,an0,8093
11,7.96875,3,2.0710660337442244,75.6887111042012,0.5555555555555556,0.3125,8,0.15384615384615385,an0,8145
13,9.28125,2,2.232232717085252,79.86742820941512,0.8181818181818182,0.34375,8,0.1111111111111111,an0,8259
11,8.84375,3,1.8158686715338377,86.84390916440947,0.9090909090909091,0.4375,8,0.11764705882352941,an0,8339
11,9.09375,4,1.855408397787572,nan,0.5,0.234375,8,0.11764705882352941,an0,8409
12,7.96875,2,2.389282184012326,65.75923757255862,0.5,0.234375,8,0.11764705882352941,an0,8546
12,8.84375,6,1.6677080080157918,88.19553944586006,0.8,0.34375,8,0.11764705882352941,an0,8592
12,8.21875,2,2.6968844031346557,68.83677579740842,0.9,0.46875,8,0.11111111111111112,an0,8679
10,8.65625,4,1.536845848252297,23.174367637507075,0.0,0.90625,8,0.8888888888888888,an0,8887
11,9.71875,3,1.650696334004766,42.97889619986021,0.4,0.84375,8,0.380952380952381,an0,8932
10,9.90625,9,0.29614458108029906,20.117838053068787,0.0,1.0,8,0.9473684210526316,an0,8959
11,10.3125,3,1.941690317821712,17.67709467414333,0.0,0.9375,8,0.9090909090909091,an0,8982
11,8.71875,3,2.0037766761148648,67.81836574236873,0.6,0.6875,8,0.2105263157894737,an0,9086
12,9.375,6,1.4535828926505883,71.8412597578158,1.0,0.421875,8,0.1111111111111111,an0,9154
11,9.46875,5,1.4364915817769797,37.68320491868272,0.0,0.890625,8,0.5714285714285713,an0,9198
10,8.59375,2,1.3879521930969312,46.733002517552364,0.0,0.90625,8,0.5555555555555556,an0,9238
10,9.75,7,0.762000762001143,17.51418539655573,0.0,0.96875,8,0.9473684210526316,an0,9563
11,9.34375,4,1.7525902489301832,29.11903029739255,0.2,0.890625,8,0.6,an0,9578
13,9.90625,3,2.427787722558637,64.70193968849512,1.0,0.5625,8,0.2,an0,9617
13,9.125,2,2.8708771279647216,61.19637754171725,0.9230769230769231,0.34375,8,0.13333333333333333,an0,9713
11,9.65625,7,0.8654432017665117,33.30130468629163,0.2,0.859375,8,0.5263157894736842,an0,9728
12,9.4375,1,2.9505330300286965,47.58124894912866,1.0,0.59375,8,0.19999999999999998,an0,9757
10,9.03125,4,1.6940955337345516,37.1554977136123,0.2,0.828125,8,0.47058823529411764,an0,9875
10,8.90625,7,0.46554685152811626,15.205997620334143,0.0,0.96875,8,1.0,an0,9982
10,8.65625,6,0.8273305303514508,13.170699892673383,0.0,0.96875,8,0.9411764705882353,an0,10095
12,8.84375,3,1.7247603854149636,72.01064982171305,0.7857142857142857,0.375,8,0.11764705882352941,an0,10130
9,7.78125,1,1.8791620472966135,27.156780372188333,0.25,0.875,8,0.6666666666666666,an0,10166
10,8.65625,3,1.382129609719912,24.284465055989095,0.0,0.9375,8,0.7777777777777778,an0,10249
10,9.03125,9,0.1767766952966369,12.749190809713777,0.0,1.0,8,1.0,an0,10292
11,8.78125,7,0.9064064103067461,38.94673534913892,0.0,0.875,8,0.5,an0,10623
10,8.90625,6,0.8175247850637608,20.51184236199502,0.0,0.9375,8,0.8888888888888888,an0,10790
10,8.71875,3,1.3733494492216536,16.642029649186725,0.0,0.9375,8,0.888888888888889,an0,10833
10,8.625,5,1.0701220913160239,43.04566978802862,0.2222222222222222,0.8125,8,0.4210526315789474,an0,10982
9,8.71875,5,0.9240295694193397,13.361634447884963,0.0,0.9375,8,1.0,an0,11027
13,8.53125,1,2.850968992035583,nan,0.8,0.296875,8,0.09999999999999999,an0,11261
11,8.96875,6,1.3792091001496052,92.10392607431275,0.9230769230769231,0.34375,8,0.11111111111111112,an0,11392
11,9.46875,2,1.6652884086160473,29.29406820250467,0.0,0.921875,8,0.7,an0,11450
10,7.5,1,1.5657627225176254,25.979157798238,0.0,0.90625,8,0.75,an0,11583
10,8.21875,3,1.5808200199528948,30.189246382302944,0.1111111111111111,0.90625,8,0.6666666666666666,an0,11599
10,7.09375,1,1.940391962398818,40.80239277782965,0.125,0.84375,8,0.5,an0,11637
9,7.625,6,0.9069623173877128,52.49120179887832,0.1111111111111111,0.84375,8,0.42857142857142855,an0,11644
9,7.8125,3,1.2296734420949118,34.14222682284667,0.125,0.90625,8,0.5882352941176471,an0,11659
10,8.6875,0,1.9081742667424442,51.56823385279195,1.0,0.46875,8,0.26666666666666666,an0,11797
9,8.09375,8,0.29614458108029906,23.134280939230703,0.0,0.96875,8,0.875,an0,11850
9,7.375,2,1.211503997304124,25.115781256655225,0.125,0.9375,8,0.7999999999999999,an0,12064
9,7.9375,3,1.0140146973548327,20.752867405114007,0.0,0.9375,8,0.875,an0,12097
11,9.6875,7,0.7803018439949604,40.54789316338372,0.1,0.859375,8,0.5,an0,12333
8,7.1875,7,0.39655776945626603,21.90201317578692,0.0,1.0,8,0.8571428571428571,an0,12437
10,8.375,3,1.6214290789499601,74.43168025860714,0.8,0.375,8,0.125,an0,12764
12,10.53125,8,0.8793096632421185,41.918660785982205,0.0,0.90625,8,0.5714285714285713,an0,12972
10,8.40625,3,1.6821525188799598,50.31226604038327,0.1111111111111111,0.8125,8,0.4444444444444444,an0,13044
13,8.40625,1,2.7923787408333536,nan,0.8571428571428571,0.359375,8,0.10818713450292397,an0,13088
12,8.96875,4,2.1921321922701416,90.06050242599262,0.8666666666666667,0.375,8,0.10526315789473685,an0,13096
12,9.78125,3,2.4981848248988383,53.58804792510689,1.0,0.59375,8,0.2727272727272727,an0,13175
12,9.84375,3,2.35699884352689,66.48959176622397,0.9166666666666666,0.375,8,0.23529411764705882,an0,13176
12,8.625,4,2.0280293947096655,56.64479474631572,0.7272727272727273,0.4375,8,0.23529411764705882,an0,13231
12,8.625,1,2.7562246268307646,77.20414379088189,0.875,0.359375,8,0.10526315789473685,an0,13273
13,9.125,2,2.648797657854987,85.03701107514983,0.7692307692307693,0.375,8,0.1111111111111111,an0,13311
10,8.75,2,1.5657627225176254,56.24717401235777,0.9,0.5,8,0.125,an0,13342
11,9.25,4,1.5657627225176254,64.3083747173776,1.0,0.5625,8,0.2105263157894737,an0,13519
10,8.96875,8,0.30946102990886926,32.93032182561387,0.0,0.96875,8,0.6666666666666666,an0,13708
12,8.8125,4,1.839310880772751,69.43901888527803,0.8181818181818182,0.40625,8,0.1213235294117647,an0,13972
11,9.28125,5,1.4861592629454992,41.905777823863396,0.36363636363636365,0.78125,8,0.4210526315789474,an0,14051
11,9.46875,3,1.6845478956987914,29.605366840461297,0.0,0.90625,8,0.7,an0,14178
11,10.25,7,0.8798826901281197,23.960869926585573,0.0,0.96875,8,0.8421052631578948,an0,14216
11,8.875,3,1.5606036879899208,47.211313346561894,0.5,0.75,8,0.35294117647058826,an0,14217
11,8.46875,5,1.6061248696082735,86.70955798850609,0.9090909090909091,0.375,8,0.10526315789473685,an0,14354
11,7.96875,4,1.8575803720726802,nan,0.8333333333333334,0.3125,8,0.11111111111111112,an0,14577
11,8.6875,4,2.038935522402837,60.43297486911109,1.0,0.640625,8,0.16666666666666666,an0,14581
12,8.15625,3,2.096223562935607,nan,0.5454545454545454,0.25,8,0.11764705882352941,an0,14704
10,9.71875,7,0.8125775397243737,13.761568432082285,0.0,0.96875,8,1.0,an0,14898
11,8.59375,2,1.9651705171028602,70.98274187792268,0.7272727272727273,0.3125,8,0.125,an0,14961
10,9.8125,5,0.895778630487862,18.697207677457264,0.0,0.96875,8,1.0,an0,15130
10,9.59375,3,1.4996639408493728,20.539291021271282,0.0,0.953125,8,0.9,an0,15321
10,8.875,3,1.128801819801464,11.360310150790973,0.0,0.96875,8,1.0,an0,15515
10,8.375,2,1.930234817739257,21.932254781301317,0.0,0.875,8,0.8421052631578948,an0,15574
10,8.96875,5,0.8224422717264602,36.681792867189415,0.1111111111111111,0.90625,8,0.5555555555555556,an0,15588
12,10.03125,5,1.8047316841051202,17.059647508860472,0.09090909090909091,0.90625,8,0.9,an0,15682
9,8.65625,4,1.0035220234817486,22.45631368469802,0.0,0.9375,8,0.8888888888888888,an0,15911
10,7.65625,1,1.5985754747233853,27.704582341919636,0.0,0.90625,8,0.7142857142857143,an0,16048
9,8.0625,6,0.564400909900732,18.82869320825659,0.0,0.96875,8,0.875,an0,16088
10,8.125,3,1.4312187452567107,38.32746658843201,0.1111111111111111,0.84375,8,0.5,an0,16140
10,9.0,4,1.270001270001905,19.426504375606616,0.0,0.9375,8,0.8421052631578948,an0,16270
11,9.90625,7,0.5880188169032162,14.304035320316,0.0,0.984375,8,1.0,an0,16290
11,8.8125,4,1.1198358174592007,20.06391696276898,0.0,0.9375,8,0.8888888888888888,an0,16369
10,7.75,3,1.2443420336765103,18.45317218700831,0.3333333333333333,0.9375,8,0.7142857142857143,an0,16508
9,8.96875,8,0.1767766952966369,16.194456984157227,0.0,1.0,8,1.0,an0,16510
10,8.96875,8,0.30946102990886926,22.31730534609925,0.0,1.0,8,0.823529411764706,an0,16532
12,9.28125,3,1.6111381470973425,85.5415238052367,1.0,0.546875,8,0.10526315789473685,an0,16649
13,8.46875,2,2.271625466062686,82.58162650748103,1.0,0.5,8,0.11111111111111112,an0,16793
11,8.53125,4,1.5236707586106526,71.69296218613755,1.0,0.53125,8,0.125,an0,16899
13,8.25,2,2.257603639602928,67.94629657862156,0.6666666666666666,0.328125,8,0.11764705882352941,an0,16911
12,8.40625,4,2.04559913141642,79.56807651410408,0.8461538461538461,0.3125,8,0.125,an0,16920
10,8.6875,4,1.0606601717798212,54.51499468092911,0.3333333333333333,0.84375,8,0.35294117647058826,an0,17032
10,8.46875,7,0.9152604071537377,55.57781641839918,0.375,0.84375,8,0.3333333333333333,an0,17170
10,8.375,4,1.128801819801464,61.78243462945012,0.4444444444444444,0.78125,8,0.26666666666666666,an0,17272
11,7.90625,2,2.0057879957440585,75.39006122944808,0.8,0.53125,8,0.125,an0,17329
12,7.75,0,2.4626238301925567,67.30865194760844,0.875,0.421875,8,0.11764705882352941,an0,17581
12,8.59375,3,2.2840170469958716,nan,0.8,0.328125,8,0.1111111111111111,an0,18019
10,8.53125,3,1.7957723650554305,74.35991811550754,0.7777777777777778,0.375,8,0.125,an0,18037
12,8.5,2,2.6273990573286756,74.47995304469366,1.0,0.53125,8,0.125,an0,18288
9,8.3125,4,1.4013242584852925,61.650586480325195,0.0,0.875,8,0.3333333333333333,an0,18317
11,8.59375,3,2.2840170469958716,99.05564390263586,0.9090909090909091,0.40625,8,0.1111111111111111,an0,18391
11,8.25,4,1.8665130505147656,92.97271897208229,0.8125,0.3125,8,0.11111111111111112,an0,18398
11,8.9375,4,1.0453429750487975,64.90947653310741,0.1111111111111111,0.875,8,0.3333333333333333,an0,18542
10,8.625,7,0.7071067811865476,55.94847258702804,0.1111111111111111,0.875,8,0.35294117647058826,an0,18572
11,8.4375,3,1.605183136974036,63.43899128481139,0.8888888888888888,0.65625,8,0.14285714285714285,an0,18587
11,8.15625,4,1.7980163801327858,57.13817032258296,0.6,0.296875,8,0.15384615384615383,an0,18691
12,9.1875,1,2.161801817182647,82.06696423487574,0.9166666666666666,0.40625,8,0.10526315789473685,an0,18727
12,9.15625,1,2.541391224278291,75.15332231931045,1.0,0.640625,8,0.18181818181818182,an0,18750
12,8.5625,3,1.9166082272530798,71.55518608695095,0.8333333333333334,0.421875,8,0.11764705882352941,an0,19081
12,8.09375,1,2.7633473740515178,63.79689305791289,0.7777777777777778,0.34375,8,0.10526315789473685,an0,19234
10,8.0625,2,2.0781117359508787,71.36093070462488,0.8888888888888888,0.59375,8,0.2105263157894737,an0,19253
10,8.84375,6,0.9540871333712221,62.27133187200917,0.2222222222222222,0.84375,8,0.3157894736842105,an0,19267
11,8.65625,6,1.310241913147241,64.49008862857038,0.5454545454545454,0.25,8,0.125,an0,19325
12,7.96875,2,2.389282184012326,nan,0.7777777777777778,0.375,8,0.10000000000000002,an0,19340
11,7.90625,2,2.467326815179381,nan,0.6666666666666666,0.34375,8,0.10526315789473685,an0,19437
9,8.78125,7,0.4908435793150795,50.93968545613967,0.0,0.96875,8,0.5555555555555556,an0,19473
13,9.25,3,1.967477507351859,79.87092076703897,0.8,0.515625,8,0.11764705882352941,an0,19485
11,9.3125,4,1.3781123134153823,75.38184709310278,0.7,0.703125,8,0.20000000000000004,an0,19595
10,9.84375,9,0.36890203262847354,70.02448194574018,0.1,0.9375,8,0.3157894736842105,an0,19622
11,9.03125,4,1.6940955337345516,69.94378957795654,1.0,0.671875,8,0.1904761904761905,an0,19623
11,8.9375,2,2.3270845667154343,55.21054943193356,0.2,0.84375,8,0.3157894736842105,an0,19688
12,8.25,3,2.063507818286384,69.091993810768,0.9090909090909091,0.40625,8,0.11764705882352941,an0,19748
11,9.0625,2,2.154327976947351,67.01047967398009,0.36363636363636365,0.78125,8,0.2105263157894737,an0,19938
11,9.625,4,1.75517667523538,56.58853875301641,0.5,0.765625,8,0.28571428571428564,an0,20033
11,9.8125,4,1.7859216469465444,72.47618444432767,0.18181818181818182,0.8125,8,0.2727272727272727,an0,20077
11,8.78125,5,1.4081416488499325,66.76567113143068,0.7,0.671875,8,0.2105263157894737,an0,20133
11,8.96875,5,1.575710285308123,74.25060993804613,0.8,0.609375,8,0.20000000000000004,an0,20317
12,8.75,4,1.9176598642195934,87.11545093369968,0.9090909090909091,0.34375,8,0.10526315789473685,an0,20324
13,8.3125,3,2.292167589436801,78.5418268852933,0.9,0.359375,8,0.11764705882352941,an0,20326
11,9.65625,4,2.025791362692933,57.52294853037981,0.5,0.765625,8,0.28571428571428564,an0,20398
11,9.03125,0,2.9235900930633325,51.01508661660784,0.9090909090909091,0.65625,8,0.2222222222222222,an0,20425
12,8.75,4,2.0,63.36796265570626,1.0,0.65625,8,0.2105263157894737,an0,20471
11,9.0625,5,1.5437177579237185,40.44669260195602,0.45454545454545453,0.3125,8,0.23529411764705882,an0,20538
11,9.75,5,1.0472698761772856,45.90855283978555,0.0,0.9375,8,0.5263157894736842,an0,20540
11,9.375,5,1.6412033350858064,61.498642084076636,0.2,0.84375,8,0.3,an0,20660
11,9.9375,4,1.1341473989656923,49.84472903126984,0.0,0.96875,8,0.5,an0,20719
10,9.15625,3,1.4834435744947219,57.32568325659206,0.1,0.875,8,0.3529411764705882,an0,20753
13,9.96875,6,1.447676113304443,66.077859940983,0.7272727272727273,0.75,8,0.22222222222222224,an0,20853
12,9.0,7,1.1359236684941296,74.3632617679175,0.7,0.703125,8,0.13333333333333333,an0,20886
11,8.90625,3,1.8727136598030418,76.12759809675416,0.6,0.640625,8,0.16666666666666666,an0,20931
11,9.40625,7,1.291644987677941,49.93083342092453,0.5454545454545454,0.53125,8,0.33333333333333326,an0,20972
10,9.625,6,0.8706690049203728,46.37180189065039,0.0,0.9375,8,0.5,an0,21012
11,9.15625,2,1.851056803645577,43.40138886666596,0.0,0.9375,8,0.5263157894736842,an0,21026
10,8.90625,7,0.46554685152811626,46.87436421281066,0.0,0.96875,8,0.47058823529411764,an0,21076
10,8.84375,6,0.7666169923131275,47.117449195105934,0.0,0.90625,8,0.4444444444444444,an0,21096
11,8.34375,3,1.894122913884742,70.52853993726457,0.3333333333333333,0.8125,8,0.2222222222222222,an0,21256
13,8.125,3,2.624327870940205,78.23338419892028,0.6666666666666666,0.375,8,0.10526315789473685,an0,21465
10,8.125,1,2.2252219896508767,78.52697693443963,1.0,0.625,8,0.13333333333333333,an0,21473
14,7.09375,2,2.6071783660229433,55.071951130423265,0.875,0.46875,8,0.11764705882352941,an0,21607
10,7.5625,4,1.1053389496206072,52.185955094771046,0.25,0.84375,8,0.375,an0,21703
10,8.75,4,0.9837387536759294,47.789495683050546,0.0,0.9375,8,0.4444444444444444,an0,21853
10,8.53125,0,1.6458035590065752,42.394176896319635,0.1111111111111111,0.9375,8,0.5555555555555556,an0,21918
11,9.40625,3,1.583368703623039,38.24304417125582,0.0,0.890625,8,0.6,k2s,280
11,8.5,3,2.5272706175226958,68.97226591975742,0.8181818181818182,0.4375,8,0.12500000000000003,k2s,348
12,8.53125,1,2.094299097473286,75.2622188365543,0.9,0.515625,8,0.11764705882352941,k2s,480
10,8.34375,3,1.5782672205158537,47.035143111294985,0.3333333333333333,0.78125,8,0.3333333333333333,k2s,605
10,7.875,3,1.211503997304124,36.46692102753974,0.0,0.921875,8,0.625,k2s,635
11,8.1875,5,1.1198358174592007,40.543062223038504,0.0,0.90625,8,0.5555555555555556,k2s,638
10,8.21875,3,1.33765261414503,51.331807640942785,0.0,0.859375,8,0.375,k2s,750
10,8.59375,7,0.6652370423996586,28.514590604657997,0.0,0.96875,8,0.7058823529411765,k2s,1067
9,8.5,4,0.9837387536759294,59.72802580005656,0.0,0.84375,8,0.35294117647058826,k2s,1299
10,9.3125,4,1.6932027297021959,26.769588112067034,0.0,0.90625,8,0.7,k2s,1503
11,7.9375,2,2.3409055319848813,59.296127815330124,0.8888888888888888,0.59375,8,0.16666666666666666,k2s,1510
11,8.84375,3,2.4111217440262385,57.47513484675625,0.9,0.65625,8,0.20000000000000004,k2s,1534
10,8.21875,6,0.8700899100741849,47.373286959986004,0.125,0.84375,8,0.39999999999999997,k2s,1862
10,8.375,4,1.3854078239672525,43.35448702428492,0.2222222222222222,0.875,8,0.47058823529411764,k2s,1973
11,9.59375,4,1.6821525188799598,51.096185534836835,1.0,0.546875,8,0.3,k2s,2118
10,8.78125,4,1.3850439611050431,61.07818229422931,0.9,0.5625,8,0.13333333333333333,k2s,2402
10,8.875,5,0.8706690049203728,31.37373072769117,0.0,0.96875,8,0.7368421052631577,k2s,2566
