round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
111,24420,0.63,"[0.5,0.7)",531,0.575243,1.0,0.00549556,0.00549556,299.7781,33.1646,20.4228,11.6492
111,24420,0.63,"[0.7,1.0)",55,0.751282,1.0,0.00549574,0.00549574,316.6418,33.4636,18.2076,13.7215
111,24420,0.63,boundary(r=t),7012,0.0,1.0,0.00992814,0.00992814,125.5603,0.0,0.0,0.0
112,24640,0.626667,"[0.0,0.1)",1917,0.048258,1.0,0.01011176,0.01011176,132.0711,33.5053,32.4964,1.5209
112,24640,0.626667,"[0.1,0.3)",2886,0.194664,1.0,0.00735119,0.00735119,198.1157,33.6093,32.118,6.3351
112,24640,0.626667,"[0.3,0.5)",1588,0.388122,1.0,0.0051088,0.0051088,345.5217,33.517,31.4646,11.97
112,24640,0.626667,"[0.5,0.7)",556,0.572828,1.0,0.00567788,0.00567788,267.8865,33.3098,20.1564,11.4352
112,24640,0.626667,"[0.7,1.0)",66,0.747488,1.0,0.00532187,0.00532187,285.7475,33.0067,17.4072,13.1164
112,24640,0.626667,boundary(r=t),7012,0.0,1.0,0.01008954,0.01008954,125.0553,0.0,0.0,0.0
113,24860,0.623333,"[0.0,0.1)",1839,0.048816,1.0,0.00986376,0.00986376,135.7163,33.4294,33.1423,1.5745
113,24860,0.623333,"[0.1,0.3)",3064,0.193028,1.0,0.00728327,0.00728327,198.3138,33.737,31.8944,6.2525
113,24860,0.623333,"[0.3,0.5)",1550,0.387497,1.0,0.00512482,0.00512482,364.6878,33.4145,31.6391,12.0982
113,24860,0.623333,"[0.5,0.7)",485,0.573712,1.0,0.00547409,0.00547409,269.6074,33.4188,20.4151,11.58
113,24860,0.623333,"[0.7,1.0)",75,0.744587,1.0,0.00546223,0.00546223,272.8939,33.5374,17.7133,13.2002
113,24860,0.623333,boundary(r=t),7012,0.0,1.0,0.01013832,0.01013832,124.2067,0.0,0.0,0.0
114,25080,0.62,"[0.0,0.1)",1880,0.049945,1.0,0.01043328,0.01043328,128.0284,33.645,33.1697,1.6014
114,25080,0.62,"[0.1,0.3)",2949,0.191372,1.0,0.00749122,0.00749122,198.0638,33.7299,32.1341,6.2761
114,25080,0.62,"[0.3,0.5)",1642,0.38723,1.0,0.0051646,0.0051646,365.3179,33.5554,31.631,12.0244
114,25080,0.62,"[0.5,0.7)",477,0.572998,1.0,0.00543431,0.00543431,288.7814,33.3471,20.5976,11.7324
114,25080,0.62,"[0.7,1.0)",65,0.752819,1.0,0.00539339,0.00539339,289.6275,33.0414,16.6624,12.5151
114,25080,0.62,boundary(r=t),7012,0.0,1.0,0.01007024,0.01007024,125.1709,0.0,0.0,0.0
115,25300,0.616667,"[0.0,0.1)",1814,0.048963,1.0,0.01021208,0.01021208,131.5867,33.6449,31.9374,1.5503
115,25300,0.616667,"[0.1,0.3)",3025,0.192425,1.0,0.00736697,0.00736697,197.2451,33.751,31.8362,6.2054
115,25300,0.616667,"[0.3,0.5)",1566,0.387913,1.0,0.00504168,0.00504168,347.6395,33.4919,30.9869,11.84
115,25300,0.616667,"[0.5,0.7)",551,0.572467,1.0,0.00549634,0.00549634,288.6721,33.392,20.8565,11.824
115,25300,0.616667,"[0.7,1.0)",57,0.753013,1.0,0.00507748,0.00507748,291.7975,32.9311,17.8461,13.4789
115,25300,0.616667,boundary(r=t),7012,0.0,1.0,0.01001615,0.01001615,125.245,0.0,0.0,0.0
116,25520,0.613333,"[0.0,0.1)",1781,0.049826,1.0,0.01011465,0.01011465,131.3159,33.5665,32.1892,1.5542
116,25520,0.613333,"[0.1,0.3)",2979,0.191905,1.0,0.00739644,0.00739644,195.9926,33.7852,32.1846,6.2547
116,25520,0.613333,"[0.3,0.5)",1649,0.387701,1.0,0.00500589,0.00500589,382.7426,33.5852,32.3788,12.3519
116,25520,0.613333,"[0.5,0.7)",547,0.576993,1.0,0.00581372,0.00581372,258.4585,33.1687,19.4327,11.0911
116,25520,0.613333,"[0.7,1.0)",57,0.748836,1.0,0.00603568,0.00603568,244.2152,33.5519,15.9053,11.9243
116,25520,0.613333,boundary(r=t),7012,0.0,1.0,0.01006877,0.01006877,124.416,0.0,0.0,0.0
117,25740,0.61,"[0.0,0.1)",1874,0.050017,1.0,0.01052611,0.01052611,128.053,33.7245,31.756,1.5697
117,25740,0.61,"[0.1,0.3)",2933,0.193431,1.0,0.00731887,0.00731887,197.2182,33.6489,31.8202,6.2261
117,25740,0.61,"[0.3,0.5)",1602,0.385334,1.0,0.00517502,0.00517502,337.804,33.4757,30.4456,11.6203
117,25740,0.61,"[0.5,0.7)",544,0.575256,1.0,0.00585922,0.00585922,249.2601,33.5497,19.7114,11.2416
117,25740,0.61,"[0.7,1.0)",60,0.746898,1.0,0.005501,0.005501,242.0926,32.2026,15.4169,11.4683
117,25740,0.61,boundary(r=t),7012,0.0,1.0,0.01011248,0.01011248,124.5634,0.0,0.0,0.0
118,25960,0.606667,"[0.0,0.1)",1805,0.051175,1.0,0.01037312,0.01037312,131.9742,33.665,32.0077,1.6139
118,25960,0.606667,"[0.1,0.3)",2984,0.191728,1.0,0.00735508,0.00735508,200.257,33.7563,32.6122,6.3484
118,25960,0.606667,"[0.3,0.5)",1665,0.386051,1.0,0.00519207,0.00519207,337.3093,33.4844,30.5968,11.5934
118,25960,0.606667,"[0.5,0.7)",501,0.577929,1.0,0.00563886,0.00563886,271.0654,33.4032,20.0062,11.4869
118,25960,0.606667,"[0.7,1.0)",58,0.74976,1.0,0.00589016,0.00589016,217.1541,32.7355,15.4288,11.5823
118,25960,0.606667,boundary(r=t),7012,0.0,1.0,0.01015929,0.01015929,123.9044,0.0,0.0,0.0
119,26180,0.603333,"[0.0,0.1)",1883,0.049037,1.0,0.01024309,0.01024309,131.6192,33.6136,31.8504,1.5175
119,26180,0.603333,"[0.1,0.3)",2908,0.192163,1.0,0.00754316,0.00754316,196.9527,33.7781,31.8941,6.2261
119,26180,0.603333,"[0.3,0.5)",1636,0.385655,1.0,0.00497313,0.00497313,359.9014,33.591,32.4056,12.2443
119,26180,0.603333,"[0.5,0.7)",537,0.576663,1.0,0.00543361,0.00543361,282.374,33.3599,20.8413,11.886
119,26180,0.603333,"[0.7,1.0)",49,0.747353,1.0,0.00520606,0.00520606,295.8213,33.6543,17.0954,12.8881
119,26180,0.603333,boundary(r=t),7012,0.0,1.0,0.00995601,0.00995601,124.7634,0.0,0.0,0.0
120,26400,0.6,"[0.0,0.1)",1829,0.049089,1.0,0.01034429,0.01034429,130.8252,33.6573,31.8605,1.5111
120,26400,0.6,"[0.1,0.3)",2945,0.192182,1.0,0.00742989,0.00742989,198.9662,33.7421,32.5826,6.3305
120,26400,0.6,"[0.3,0.5)",1588,0.386626,1.0,0.00501515,0.00501515,368.019,33.5257,32.0984,12.2309
120,26400,0.6,"[0.5,0.7)",595,0.573809,1.0,0.00554199,0.00554199,269.636,33.4524,20.3309,11.5202
120,26400,0.6,"[0.7,1.0)",56,0.744696,1.0,0.00546167,0.00546167,252.0627,33.0146,16.726,12.4887
120,26400,0.6,boundary(r=t),7012,0.0,1.0,0.01003962,0.01003962,124.7043,0.0,0.0,0.0
121,26620,0.596667,"[0.0,0.1)",1875,0.049343,1.0,0.01039082,0.01039082,129.4415,33.4998,32.0201,1.5505
121,26620,0.596667,"[0.1,0.3)",2935,0.192796,1.0,0.0072637,0.0072637,195.6628,33.6381,31.9976,6.251
121,26620,0.596667,"[0.3,0.5)",1632,0.386753,1.0,0.00496143,0.00496143,369.3432,33.5638,32.6266,12.4179
121,26620,0.596667,"[0.5,0.7)",523,0.572599,1.0,0.00554305,0.00554305,307.97,33.1394,21.4434,12.0986
121,26620,0.596667,"[0.7,1.0)",48,0.750928,1.0,0.00518664,0.00518664,388.1517,32.8557,19.022,14.1823
121,26620,0.596667,boundary(r=t),7012,0.0,1.0,0.01025393,0.01025393,122.6176,0.0,0.0,0.0
122,26840,0.593333,"[0.0,0.1)",1861,0.049963,1.0,0.01009965,0.01009965,130.2644,33.6426,31.9366,1.5595
122,26840,0.593333,"[0.1,0.3)",2898,0.192305,1.0,0.00753181,0.00753181,195.8469,33.801,32.3604,6.2962
122,26840,0.593333,"[0.3,0.5)",1687,0.385493,1.0,0.00492685,0.00492685,376.1669,33.6917,33.2252,12.5707
122,26840,0.593333,"[0.5,0.7)",514,0.574939,1.0,0.00549802,0.00549802,310.2221,33.2521,21.5035,12.2402
122,26840,0.593333,"[0.7,1.0)",53,0.751876,1.0,0.00520904,0.00520904,307.8854,32.2841,17.0794,12.8665
122,26840,0.593333,boundary(r=t),7012,0.0,1.0,0.00998548,0.00998548,125.3063,0.0,0.0,0.0
123,27060,0.59,"[0.0,0.1)",1829,0.050824,1.0,0.01056228,0.01056228,128.1786,33.5821,31.5992,1.5526
123,27060,0.59,"[0.1,0.3)",3012,0.194277,1.0,0.00754657,0.00754657,200.9248,33.8246,32.5131,6.4261
123,27060,0.59,"[0.3,0.5)",1579,0.388044,1.0,0.00509007,0.00509007,361.8586,33.5739,31.7843,12.1742
123,27060,0.59,"[0.5,0.7)",540,0.572534,1.0,0.00546605,0.00546605,300.2681,33.42,21.7833,12.3139
123,27060,0.59,"[0.7,1.0)",53,0.752663,1.0,0.00492031,0.00492031,293.3812,33.2516,18.3509,13.7804
123,27060,0.59,boundary(r=t),7012,0.0,1.0,0.01007949,0.01007949,125.2239,0.0,0.0,0.0
124,27280,0.586667,"[0.0,0.1)",1860,0.050177,1.0,0.01070377,0.01070377,124.4629,33.6755,31.7967,1.5567
124,27280,0.586667,"[0.1,0.3)",2996,0.19335,1.0,0.00757253,0.00757253,197.0854,33.6948,31.8666,6.2486
124,27280,0.586667,"[0.3,0.5)",1546,0.386287,1.0,0.00505223,0.00505223,366.1463,33.6114,31.8968,12.1378
124,27280,0.586667,"[0.5,0.7)",558,0.575935,1.0,0.00569608,0.00569608,249.0396,33.3007,19.4299,11.0766
124,27280,0.586667,"[0.7,1.0)",53,0.752558,1.0,0.00537744,0.00537744,253.4912,32.4348,17.2713,12.9175
124,27280,0.586667,boundary(r=t),7012,0.0,1.0,0.01023839,0.01023839,123.3943,0.0,0.0,0.0
125,27500,0.583333,"[0.0,0.1)",1816,0.048906,1.0,0.01041574,0.01041574,128.3834,33.5831,31.6476,1.5217
125,27500,0.583333,"[0.1,0.3)",2983,0.193993,1.0,0.00747147,0.00747147,198.7452,33.7815,32.2331,6.3571
125,27500,0.583333,"[0.3,0.5)",1625,0.384828,1.0,0.00501072,0.00501072,378.1111,33.6263,32.9682,12.5008
125,27500,0.583333,"[0.5,0.7)",532,0.575929,1.0,0.00565521,0.00565521,272.0344,33.4238,20.1541,11.4682
125,27500,0.583333,"[0.7,1.0)",57,0.749312,1.0,0.00502152,0.00502152,289.2184,33.3325,17.6771,13.2738
125,27500,0.583333,boundary(r=t),7012,0.0,1.0,0.01024219,0.01024219,123.0586,0.0,0.0,0.0
126,27720,0.58,"[0.0,0.1)",1917,0.049064,1.0,0.01042247,0.01042247,130.6541,33.6618,30.7654,1.4823
126,27720,0.58,"[0.1,0.3)",2894,0.193528,1.0,0.00753466,0.00753466,199.1101,33.7723,32.2025,6.3666
126,27720,0.58,"[0.3,0.5)",1637,0.385472,1.0,0.00502485,0.00502485,358.553,33.5885,32.1427,12.1854
126,27720,0.58,"[0.5,0.7)",497,0.574732,1.0,0.00534233,0.00534233,278.3268,33.5471,20.6779,11.7621
126,27720,0.58,"[0.7,1.0)",68,0.747904,1.0,0.00565973,0.00565973,247.8035,33.2988,16.0999,12.0146
126,27720,0.58,boundary(r=t),7012,0.0,1.0,0.01015106,0.01015106,123.5162,0.0,0.0,0.0
127,27940,0.576667,"[0.0,0.1)",1857,0.049618,1.0,0.0105458,0.0105458,128.4732,33.6092,31.6044,1.5443
127,27940,0.576667,"[0.1,0.3)",2899,0.193423,1.0,0.00772394,0.00772394,192.2681,33.776,31.3752,6.1664
127,27940,0.576667,"[0.3,0.5)",1642,0.388445,1.0,0.00513044,0.00513044,339.1772,33.617,30.9788,11.7972
127,27940,0.576667,"[0.5,0.7)",550,0.574028,1.0,0.00578257,0.00578257,296.7656,33.5441,20.1648,11.4579
127,27940,0.576667,"[0.7,1.0)",65,0.749727,1.0,0.00536404,0.00536404,308.3698,33.0273,17.5234,13.1863
127,27940,0.576667,boundary(r=t),7012,0.0,1.0,0.01016292,0.01016292,123.9723,0.0,0.0,0.0
128,28160,0.573333,"[0.0,0.1)",1817,0.049182,1.0,0.01059192,0.01059192,127.5651,33.6384,31.4009,1.5259
128,28160,0.573333,"[0.1,0.3)",3005,0.192797,1.0,0.00752357,0.00752357,200.7946,33.7816,32.4293,6.3844
128,28160,0.573333,"[0.3,0.5)",1566,0.387044,1.0,0.0050765,0.0050765,375.7084,33.604,32.3714,12.3378
128,28160,0.573333,"[0.5,0.7)",552,0.573535,1.0,0.00548852,0.00548852,268.5139,33.4299,20.4749,11.633
128,28160,0.573333,"[0.7,1.0)",73,0.748392,1.0,0.00599817,0.00599817,285.6401,33.233,17.4224,13.0035
128,28160,0.573333,boundary(r=t),7012,0.0,1.0,0.01011144,0.01011144,124.9582,0.0,0.0,0.0
129,28380,0.57,"[0.0,0.1)",1795,0.049935,1.0,0.01046175,0.01046175,128.8026,33.6797,31.3713,1.5371
129,28380,0.57,"[0.1,0.3)",2957,0.19129,1.0,0.00757692,0.00757692,194.1462,33.7882,31.6798,6.1631
129,28380,0.57,"[0.3,0.5)",1672,0.384757,1.0,0.00510057,0.00510057,354.3488,33.5707,31.8506,12.0676
129,28380,0.57,"[0.5,0.7)",527,0.576276,1.0,0.00556645,0.00556645,283.2313,33.487,21.1589,12.0703
129,28380,0.57,"[0.7,1.0)",62,0.749543,1.0,0.00522563,0.00522563,241.5267,33.3402,16.1504,12.1018
129,28380,0.57,boundary(r=t),7012,0.0,1.0,0.01020191,0.01020191,122.9701,0.0,0.0,0.0
130,28600,0.566667,"[0.0,0.1)",1843,0.049072,1.0,0.0104467,0.0104467,128.6808,33.6132,31.436,1.532
130,28600,0.566667,"[0.1,0.3)",3025,0.194107,1.0,0.00739133,0.00739133,200.9774,33.8182,32.6502,6.4493
130,28600,0.566667,"[0.3,0.5)",1547,0.38561,1.0,0.00514824,0.00514824,358.7758,33.6504,31.6353,12.0219
130,28600,0.566667,"[0.5,0.7)",546,0.575528,1.0,0.00563608,0.00563608,245.2631,33.3487,19.4333,11.1046
130,28600,0.566667,"[0.7,1.0)",52,0.747699,1.0,0.00528214,0.00528214,314.3529,33.2088,17.6756,13.2085
130,28600,0.566667,boundary(r=t),7012,0.0,1.0,0.0101667,0.0101667,123.2896,0.0,0.0,0.0
131,28820,0.563333,"[0.0,0.1)",1816,0.04852,1.0,0.0105354,0.0105354,128.8771,33.6398,32.0908,1.5253
131,28820,0.563333,"[0.1,0.3)",2988,0.192795,1.0,0.00755775,0.00755775,194.0608,33.867,32.0604,6.2375
131,28820,0.563333,"[0.3,0.5)",1627,0.387921,1.0,0.00516516,0.00516516,353.1818,33.522,31.6515,12.0691
131,28820,0.563333,"[0.5,0.7)",526,0.582054,1.0,0.00557499,0.00557499,252.7777,33.1867,19.4377,11.241
131,28820,0.563333,"[0.7,1.0)",56,0.756747,1.0,0.00566098,0.00566098,278.5978,32.8602,16.7283,12.6266
131,28820,0.563333,boundary(r=t),7012,0.0,1.0,0.01011717,0.01011717,124.7711,0.0,0.0,0.0
132,29040,0.56,"[0.0,0.1)",1815,0.049175,1.0,0.0107147,0.0107147,125.1975,33.7518,31.4187,1.5031
132,29040,0.56,"[0.1,0.3)",2963,0.192394,1.0,0.00742122,0.00742122,202.6866,33.7533,33.0479,6.4899
132,29040,0.56,"[0.3,0.5)",1643,0.38767,1.0,0.00515136,0.00515136,339.8812,33.667,31.2187,11.9048
132,29040,0.56,"[0.5,0.7)",523,0.577817,1.0,0.00540948,0.00540948,283.1648,33.3696,20.7036,11.8764
132,29040,0.56,"[0.7,1.0)",69,0.746372,1.0,0.00539808,0.00539808,250.2355,33.0721,15.6984,11.7097
132,29040,0.56,boundary(r=t),7012,0.0,1.0,0.01014842,0.01014842,124.2346,0.0,0.0,0.0
133,29260,0.556667,"[0.0,0.1)",1791,0.050898,1.0,0.01064452,0.01064452,124.8983,33.719,31.3359,1.5416
133,29260,0.556667,"[0.1,0.3)",3015,0.192534,1.0,0.00741486,0.00741486,196.1205,33.7339,32.5449,6.3264
133,29260,0.556667,"[0.3,0.5)",1621,0.388098,1.0,0.00503521,0.00503521,380.1501,33.5993,33.0417,12.6104
133,29260,0.556667,"[0.5,0.7)",521,0.576964,1.0,0.0057471,0.0057471,250.1007,33.318,19.6099,11.1946
133,29260,0.556667,"[0.7,1.0)",65,0.745942,1.0,0.00505926,0.00505926,350.4437,33.4087,18.5797,13.8852
133,29260,0.556667,boundary(r=t),7012,0.0,1.0,0.01025174,0.01025174,122.9851,0.0,0.0,0.0
134,29480,0.553333,"[0.0,0.1)",1792,0.050048,1.0,0.01051408,0.01051408,130.4827,33.6326,32.5576,1.6013
134,29480,0.553333,"[0.1,0.3)",3035,0.192871,1.0,0.00752552,0.00752552,196.1771,33.7093,32.1319,6.2889
134,29480,0.553333,"[0.3,0.5)",1615,0.386084,1.0,0.00506192,0.00506192,361.1653,33.6152,31.6029,12.0692
134,29480,0.553333,"[0.5,0.7)",521,0.575089,1.0,0.00576968,0.00576968,237.1639,33.3152,19.2352,10.9724
134,29480,0.553333,"[0.7,1.0)",50,0.739365,1.0,0.00515263,0.00515263,263.0741,34.0029,17.9341,13.2776
134,29480,0.553333,boundary(r=t),7012,0.0,1.0,0.0102559,0.0102559,123.6369,0.0,0.0,0.0
135,29700,0.55,"[0.0,0.1)",1813,0.047528,1.0,0.0103212,0.0103212,130.6726,33.4847,32.1018,1.4664
135,29700,0.55,"[0.1,0.3)",2961,0.192775,1.0,0.00754666,0.00754666,195.6956,33.7963,32.0671,6.29
135,29700,0.55,"[0.3,0.5)",1658,0.388683,1.0,0.00522075,0.00522075,339.0161,33.4858,30.7559,11.7132
135,29700,0.55,"[0.5,0.7)",512,0.575375,1.0,0.00555535,0.00555535,290.0342,33.525,21.1377,12.0633
135,29700,0.55,"[0.7,1.0)",69,0.753542,1.0,0.00603356,0.00603356,205.0556,32.7933,15.1631,11.3827
135,29700,0.55,boundary(r=t),7012,0.0,1.0,0.01026989,0.01026989,123.177,0.0,0.0,0.0
136,29920,0.546667,"[0.0,0.1)",1815,0.049321,1.0,0.01065093,0.01065093,127.8682,33.6078,31.9214,1.531
136,29920,0.546667,"[0.1,0.3)",2986,0.19258,1.0,0.00763171,0.00763171,195.8491,33.7526,32.0645,6.2798
136,29920,0.546667,"[0.3,0.5)",1595,0.387237,1.0,0.00510548,0.00510548,335.1712,33.6261,30.9161,11.8198
136,29920,0.546667,"[0.5,0.7)",579,0.570668,1.0,0.00545301,0.00545301,281.7647,33.2586,20.6759,11.7225
136,29920,0.546667,"[0.7,1.0)",38,0.753597,1.0,0.00548771,0.00548771,226.5839,33.8448,15.0412,11.3002
136,29920,0.546667,boundary(r=t),7012,0.0,1.0,0.01030638,0.01030638,122.7803,0.0,0.0,0.0
137,30140,0.543333,"[0.0,0.1)",1865,0.048925,1.0,0.01047563,0.01047563,126.0219,33.5426,31.9724,1.529
137,30140,0.543333,"[0.1,0.3)",2958,0.192752,1.0,0.00768671,0.00768671,190.5926,33.6925,31.594,6.1561
137,30140,0.543333,"[0.3,0.5)",1652,0.385852,1.0,0.00515121,0.00515121,359.4304,33.635,31.7675,12.0356
137,30140,0.543333,"[0.5,0.7)",488,0.573524,1.0,0.00543787,0.00543787,269.1852,33.5232,20.7626,11.8106
137,30140,0.543333,"[0.7,1.0)",50,0.760655,1.0,0.0052082,0.0052082,298.1703,33.5757,18.016,13.6965
137,30140,0.543333,boundary(r=t),7012,0.0,1.0,0.01025368,0.01025368,123.5159,0.0,0.0,0.0
138,30360,0.54,"[0.0,0.1)",1838,0.04969,1.0,0.01045896,0.01045896,127.4209,33.7067,32.0763,1.5607
138,30360,0.54,"[0.1,0.3)",2956,0.192847,1.0,0.0075366,0.0075366,198.7289,33.7377,32.6387,6.3998
138,30360,0.54,"[0.3,0.5)",1609,0.385511,1.0,0.00501419,0.00501419,368.6708,33.7059,32.0418,12.2035
138,30360,0.54,"[0.5,0.7)",543,0.579912,1.0,0.00546856,0.00546856,265.9965,33.4292,20.4765,11.7461
138,30360,0.54,"[0.7,1.0)",67,0.75111,1.0,0.00475854,0.00475854,495.9729,33.0372,18.3524,14.0025
138,30360,0.54,boundary(r=t),7012,0.0,1.0,0.01019526,0.01019526,123.4015,0.0,0.0,0.0
139,30580,0.536667,"[0.0,0.1)",1808,0.049755,1.0,0.01037861,0.01037861,130.5089,33.6009,31.9549,1.5658
139,30580,0.536667,"[0.1,0.3)",2969,0.192936,1.0,0.00755786,0.00755786,197.347,33.745,32.2563,6.3097
139,30580,0.536667,"[0.3,0.5)",1627,0.386248,1.0,0.00512084,0.00512084,359.8519,33.7686,31.1807,11.922
139,30580,0.536667,"[0.5,0.7)",541,0.573508,1.0,0.00554109,0.00554109,274.4308,33.6043,20.6161,11.7211
139,30580,0.536667,"[0.7,1.0)",68,0.751199,1.0,0.00539991,0.00539991,313.0486,32.7671,17.5798,13.2563
139,30580,0.536667,boundary(r=t),7012,0.0,1.0,0.01024823,0.01024823,123.2025,0.0,0.0,0.0
140,30800,0.533333,"[0.0,0.1)",1785,0.04917,1.0,0.01063649,0.01063649,128.4905,33.6426,31.5719,1.5115
140,30800,0.533333,"[0.1,0.3)",2968,0.194328,1.0,0.0077767,0.0077767,193.3939,33.7459,31.576,6.2382
140,30800,0.533333,"[0.3,0.5)",1645,0.387388,1.0,0.00494491,0.00494491,386.7569,33.6807,32.8383,12.5905
140,30800,0.533333,"[0.5,0.7)",564,0.577567,1.0,0.00551753,0.00551753,295.7494,33.577,20.9188,11.9904
140,30800,0.533333,"[0.7,1.0)",51,0.742548,1.0,0.00598263,0.00598263,211.9846,33.0802,15.3244,11.4126
140,30800,0.533333,boundary(r=t),7012,0.0,1.0,0.01046939,0.01046939,120.9187,0.0,0.0,0.0
141,31020,0.53,"[0.0,0.1)",1878,0.050259,1.0,0.01069074,0.01069074,128.0569,33.6224,32.0696,1.5919
141,31020,0.53,"[0.1,0.3)",2987,0.191363,1.0,0.00755905,0.00755905,197.7578,33.6801,32.7025,6.3497
141,31020,0.53,"[0.3,0.5)",1599,0.387237,1.0,0.00510375,0.00510375,370.1386,33.6718,32.3989,12.3554
141,31020,0.53,"[0.5,0.7)",500,0.576582,1.0,0.00559995,0.00559995,261.1518,33.3909,20.1761,11.4617
141,31020,0.53,"[0.7,1.0)",49,0.75298,1.0,0.00598172,0.00598172,245.7084,32.5975,16.6817,12.5355
141,31020,0.53,boundary(r=t),7012,0.0,1.0,0.01040228,0.01040228,121.9025,0.0,0.0,0.0
142,31240,0.526667,"[0.0,0.1)",1865,0.050002,1.0,0.01070688,0.01070688,125.3211,33.6544,31.4368,1.5548
142,31240,0.526667,"[0.1,0.3)",2904,0.192745,1.0,0.00770755,0.00770755,196.67,33.8269,32.4134,6.348
142,31240,0.526667,"[0.3,0.5)",1637,0.386567,1.0,0.00501005,0.00501005,357.5336,33.7516,32.112,12.2602
142,31240,0.526667,"[0.5,0.7)",554,0.57816,1.0,0.0055665,0.0055665,268.8707,33.484,20.311,11.6311
142,31240,0.526667,"[0.7,1.0)",53,0.747563,1.0,0.00555818,0.00555818,267.8588,32.9882,16.7766,12.5475
142,31240,0.526667,boundary(r=t),7012,0.0,1.0,0.01035914,0.01035914,121.7282,0.0,0.0,0.0
143,31460,0.523333,"[0.0,0.1)",1847,0.050479,1.0,0.01071019,0.01071019,127.8823,33.7099,31.5413,1.5568
143,31460,0.523333,"[0.1,0.3)",2962,0.194726,1.0,0.00751715,0.00751715,194.8208,33.7414,32.2004,6.3543
143,31460,0.523333,"[0.3,0.5)",1576,0.386948,1.0,0.00497172,0.00497172,389.9909,33.5584,33.4558,12.7579
143,31460,0.523333,"[0.5,0.7)",563,0.577225,1.0,0.00545836,0.00545836,295.1119,33.452,21.3357,12.1083
143,31460,0.523333,"[0.7,1.0)",65,0.749501,1.0,0.00554481,0.00554481,236.8446,33.2113,16.7875,12.5191
143,31460,0.523333,boundary(r=t),7012,0.0,1.0,0.01030365,0.01030365,122.7148,0.0,0.0,0.0
144,31680,0.52,"[0.0,0.1)",1842,0.048843,1.0,0.01052567,0.01052567,127.8084,33.5621,32.7454,1.5943
144,31680,0.52,"[0.1,0.3)",2988,0.194714,1.0,0.00775655,0.00775655,195.5896,33.7875,32.3948,6.3758
144,31680,0.52,"[0.3,0.5)",1572,0.385203,1.0,0.00503802,0.00503802,394.6278,33.6288,33.6863,12.8106
144,31680,0.52,"[0.5,0.7)",552,0.573204,1.0,0.00544591,0.00544591,288.0039,33.5412,20.8868,11.8129
144,31680,0.52,"[0.7,1.0)",59,0.758316,1.0,0.00530781,0.00530781,273.2425,32.5819,15.5514,11.8093
144,31680,0.52,boundary(r=t),7012,0.0,1.0,0.01040453,0.01040453,122.1908,0.0,0.0,0.0
145,31900,0.516667,"[0.0,0.1)",1843,0.048923,1.0,0.010478,0.010478,130.494,33.5402,31.2916,1.5354
145,31900,0.516667,"[0.1,0.3)",2926,0.191904,1.0,0.00769482,0.00769482,191.6184,33.8054,32.1987,6.241
145,31900,0.516667,"[0.3,0.5)",1615,0.38554,1.0,0.00511482,0.00511482,359.5971,33.725,32.047,12.2053
145,31900,0.516667,"[0.5,0.7)",561,0.577884,1.0,0.00548188,0.00548188,292.4709,33.4789,21.2159,12.1406
145,31900,0.516667,"[0.7,1.0)",68,0.748733,1.0,0.00531108,0.00531108,257.4431,33.1077,16.7304,12.5262
145,31900,0.516667,boundary(r=t),7012,0.0,1.0,0.01052912,0.01052912,120.882,0.0,0.0,0.0
146,32120,0.513333,"[0.0,0.1)",1834,0.051351,1.0,0.01042712,0.01042712,129.2775,33.5559,31.6155,1.5836
146,32120,0.513333,"[0.1,0.3)",2899,0.19218,1.0,0.0077575,0.0077575,195.6392,33.8682,32.555,6.3858
146,32120,0.513333,"[0.3,0.5)",1662,0.386896,1.0,0.00521797,0.00521797,355.5976,33.7616,31.59,12.0596
146,32120,0.513333,"[0.5,0.7)",569,0.57214,1.0,0.00555735,0.00555735,253.5884,33.3205,19.8156,11.2727
146,32120,0.513333,"[0.7,1.0)",49,0.749025,1.0,0.00580429,0.00580429,428.6454,33.1974,17.4875,13.1911
146,32120,0.513333,boundary(r=t),7012,0.0,1.0,0.01035287,0.01035287,122.3856,0.0,0.0,0.0
147,32340,0.51,"[0.0,0.1)",1748,0.048157,1.0,0.01064346,0.01064346,128.0646,33.6052,31.6588,1.5075
147,32340,0.51,"[0.1,0.3)",3015,0.192621,1.0,0.00776353,0.00776353,196.9286,33.8445,32.5387,6.362
147,32340,0.51,"[0.3,0.5)",1597,0.386066,1.0,0.0049971,0.0049971,368.5637,33.5966,32.5256,12.3946
147,32340,0.51,"[0.5,0.7)",585,0.574175,1.0,0.00543456,0.00543456,288.9394,33.4408,21.0746,12.0046
147,32340,0.51,"[0.7,1.0)",68,0.742493,1.0,0.00499681,0.00499681,289.1912,33.4306,17.3334,12.8968
147,32340,0.51,boundary(r=t),7012,0.0,1.0,0.01035783,0.01035783,122.0273,0.0,0.0,0.0
148,32560,0.506667,"[0.0,0.1)",1793,0.048183,1.0,0.01074202,0.01074202,126.843,33.602,31.5237,1.4956
148,32560,0.506667,"[0.1,0.3)",2981,0.193187,1.0,0.00780967,0.00780967,191.9701,33.7927,31.8035,6.2304
