model,B,n_cal,subset,UCB_K,UCB_S,UCB_cal_mean,UCB_cal_ucb,UCB_heldout_risk,UCB_regret,UCB_near_optimal,UCB_heldout_micro_risk,ERM_K,ERM_S,ERM_cal_mean,ERM_cal_ucb,ERM_heldout_risk,ERM_regret,ERM_near_optimal,ERM_heldout_micro_risk,oracle_K,oracle_S,oracle_risk,fullval_heldout_risk,regret_pure_width,regret_pure_depth,regret_balanced,regret_historical,regret_fullval
iMF,32,5,127,16,2,8.349394,15.31249,6.077798,0.0,True,6.071374,16,2,8.349394,15.31249,6.077798,0.0,True,6.071374,16,2,6.077798,6.077798,0.34401,2.276103,0.346875,0.0,0.0
iMF,32,5,128,32,1,4.265519,7.336097,6.504095,0.356705,False,6.454906,32,1,4.265519,7.336097,6.504095,0.356705,False,6.454906,16,2,6.147391,6.147391,0.356705,2.24237,0.366316,0.0,0.0
iMF,32,5,129,16,2,3.030108,4.56264,6.171447,0.0,True,6.15673,16,2,3.030108,4.56264,6.171447,0.0,True,6.15673,16,2,6.171447,6.171447,0.35112,2.193051,0.349432,0.0,0.0
iMF,32,5,130,32,1,6.036544,9.640374,6.472915,0.352542,False,6.425028,16,2,5.931106,9.640521,6.120373,0.0,True,6.112172,16,2,6.120373,6.120373,0.352542,2.241896,0.357927,0.0,0.0
iMF,32,5,131,16,2,6.742659,12.382242,6.106086,0.0,True,6.108076,16,2,6.742659,12.382242,6.106086,0.0,True,6.108076,16,2,6.106086,6.106086,0.350857,2.261682,0.362269,0.0,0.0
iMF,32,5,132,16,2,4.248494,5.452556,6.149997,0.0,True,6.140558,16,2,4.248494,5.452556,6.149997,0.0,True,6.140558,16,2,6.149997,6.149997,0.34172,2.235859,0.365499,0.0,0.0
iMF,32,5,133,16,2,3.172156,4.328381,6.168947,0.0,True,6.158717,16,2,3.172156,4.328381,6.168947,0.0,True,6.158717,16,2,6.168947,6.168947,0.346395,2.226079,0.359051,0.0,0.0
iMF,32,5,134,16,2,6.05385,8.368191,6.118213,0.0,True,6.110101,16,2,6.05385,8.368191,6.118213,0.0,True,6.110101,16,2,6.118213,6.118213,0.347214,2.25397,0.361444,0.0,0.0
iMF,32,5,135,32,1,9.279488,14.387573,6.415821,0.355775,False,6.370318,32,1,9.279488,14.387573,6.415821,0.355775,False,6.370318,16,2,6.060046,6.060046,0.355775,2.249624,0.362257,0.0,0.0
iMF,32,5,136,16,2,5.591644,8.882312,6.12635,0.0,True,6.117899,16,2,5.591644,8.882312,6.12635,0.0,True,6.117899,16,2,6.12635,6.12635,0.351621,2.239513,0.361504,0.0,0.0
iMF,32,5,137,32,1,5.876131,9.922096,6.47574,0.36466,False,6.427734,32,1,5.876131,9.922096,6.47574,0.36466,False,6.427734,16,2,6.11108,6.11108,0.36466,2.243031,0.366848,0.0,0.0
iMF,32,5,138,32,1,4.270756,6.740053,6.504003,0.35875,False,6.454818,32,1,4.270756,6.740053,6.504003,0.35875,False,6.454818,16,2,6.145253,6.145253,0.35875,2.250149,0.369731,0.0,0.0
iMF,32,5,139,8,4,2.635281,4.121506,6.547165,0.378985,False,6.551729,8,4,2.635281,4.121506,6.547165,0.378985,False,6.551729,16,2,6.16818,6.16818,0.351868,2.247974,0.378985,0.0,0.0
iMF,32,5,140,16,2,2.616869,3.710573,6.178723,0.0,True,6.168085,32,1,2.61665,3.797159,6.533125,0.354402,False,6.482723,16,2,6.178723,6.178723,0.354402,2.255273,0.365023,0.0,0.0
iMF,32,5,141,32,1,5.466912,8.352104,6.482944,0.354577,False,6.434638,32,1,5.466912,8.352104,6.482944,0.354577,False,6.434638,16,2,6.128367,6.128367,0.354577,2.263002,0.362009,0.0,0.0
iMF,32,5,142,16,2,4.0488,5.325946,6.153513,0.0,True,6.143927,16,2,4.0488,5.325946,6.153513,0.0,True,6.143927,16,2,6.153513,6.153513,0.341093,2.20777,0.341445,0.0,0.0
iMF,32,5,143,8,4,5.890162,8.967697,6.489861,0.368193,False,6.496817,16,2,5.857594,8.982425,6.121668,0.0,True,6.113412,16,2,6.121668,6.121668,0.33928,2.250788,0.368193,0.0,0.0
iMF,32,5,144,16,2,3.798231,4.390735,6.157924,0.0,True,6.148154,16,2,3.798231,4.390735,6.157924,0.0,True,6.148154,16,2,6.157924,6.157924,0.339644,2.23953,0.364605,0.0,0.0
iMF,32,5,145,16,2,3.395706,4.032066,6.165011,0.0,True,6.154945,16,2,3.395706,4.032066,6.165011,0.0,True,6.154945,16,2,6.165011,6.165011,0.343974,2.248578,0.3581,0.0,0.0
iMF,32,5,146,16,2,11.924462,19.132433,6.014857,0.0,True,6.011061,16,2,11.924462,19.132433,6.014857,0.0,True,6.011061,16,2,6.014857,6.014857,0.342258,2.243028,0.344558,0.0,0.0
iMF,32,5,147,2,16,17.998002,27.685288,8.093694,2.177336,False,8.080292,8,4,16.944848,28.060146,6.295236,0.378877,False,6.261528,16,2,5.916358,5.916358,0.340253,2.284342,0.378877,0.0,0.0
iMF,32,5,148,16,2,3.630456,4.943082,6.160878,0.0,True,6.150985,16,2,3.630456,4.943082,6.160878,0.0,True,6.150985,16,2,6.160878,6.160878,0.349912,2.254424,0.367888,0.0,0.0
iMF,32,5,149,16,2,3.47965,5.195243,6.163533,0.0,True,6.153529,16,2,3.47965,5.195243,6.163533,0.0,True,6.153529,16,2,6.163533,6.163533,0.352242,2.252947,0.35841,0.0,0.0
iMF,32,5,150,32,1,8.300669,15.209417,6.433054,0.351113,False,6.386831,16,2,8.114037,15.238157,6.081942,0.0,True,6.075344,16,2,6.081942,6.081942,0.351113,2.230043,0.357741,0.0,0.0
iMF,32,5,151,32,1,10.673156,17.691165,6.391285,0.354829,False,6.346806,32,1,10.673156,17.691165,6.391285,0.354829,False,6.346806,16,2,6.036456,6.036456,0.354829,2.241414,0.366895,0.0,0.0
iMF,32,5,152,16,2,3.267925,5.159186,6.16726,0.0,True,6.157101,16,2,3.267925,5.159186,6.16726,0.0,True,6.157101,16,2,6.16726,6.16726,0.347907,2.269274,0.368724,0.0,0.0
iMF,32,5,153,16,2,5.975225,8.448093,6.119597,0.0,True,6.098272,16,2,5.975225,8.448093,6.119597,0.0,True,6.098272,16,2,6.119597,6.119597,0.345608,2.278611,0.36718,0.0,0.0
iMF,32,5,154,16,2,5.041556,7.283312,6.136035,0.0,True,6.114077,16,2,5.041556,7.283312,6.136035,0.0,True,6.114077,16,2,6.136035,6.136035,0.332839,2.253367,0.350693,0.0,0.0
iMF,32,5,155,32,1,3.959256,4.996076,6.509487,0.351173,False,6.460073,16,2,3.776069,5.083298,6.158314,0.0,True,6.148528,16,2,6.158314,6.158314,0.351173,2.255701,0.365793,0.0,0.0
iMF,32,5,156,32,1,4.793498,6.193073,6.4948,0.352806,False,6.434898,16,2,4.703055,6.746028,6.141994,0.0,True,6.10092,16,2,6.141994,6.141994,0.352806,2.231384,0.366481,0.0,0.0
iMF,32,5,157,16,2,6.730156,9.306761,6.106306,0.0,True,6.098691,16,2,6.730156,9.306761,6.106306,0.0,True,6.098691,16,2,6.106306,6.106306,0.33748,2.250832,0.363179,0.0,0.0
iMF,32,5,158,16,2,6.093792,9.450388,6.117509,0.0,True,6.103683,16,2,6.093792,9.450388,6.117509,0.0,True,6.103683,16,2,6.117509,6.117509,0.347024,2.265613,0.360188,0.0,0.0
iMF,32,5,159,16,2,6.272937,11.821021,6.114355,0.0,True,6.106405,16,2,6.272937,11.821021,6.114355,0.0,True,6.106405,16,2,6.114355,6.114355,0.346676,2.243241,0.346758,0.0,0.0
iMF,32,5,160,4,8,7.202028,8.874,7.163487,1.047254,False,7.177938,16,2,6.166269,9.212502,6.116233,0.0,True,6.113816,16,2,6.116233,6.116233,0.353449,2.260423,0.367133,0.0,0.0
iMF,32,5,161,8,4,7.837294,10.641571,6.45558,0.376732,False,6.463968,8,4,7.837294,10.641571,6.45558,0.376732,False,6.463968,16,2,6.078848,6.078848,0.347957,2.244012,0.376732,0.0,0.0
iMF,32,5,162,32,1,2.344306,3.111843,6.53792,0.355092,False,6.500683,32,1,2.344306,3.111843,6.53792,0.355092,False,6.500683,16,2,6.182827,6.182827,0.355092,2.252789,0.36695,0.0,0.0
iMF,32,5,163,32,1,5.278013,7.437923,6.48627,0.356344,False,6.437825,32,1,5.278013,7.437923,6.48627,0.356344,False,6.437825,16,2,6.129926,6.129926,0.356344,2.222384,0.368206,0.0,0.0
iMF,32,5,164,32,1,12.651087,24.300208,6.356462,0.358974,False,6.327305,32,1,12.651087,24.300208,6.356462,0.358974,False,6.327305,16,2,5.997488,5.997488,0.358974,2.260218,0.362055,0.0,0.0
iMF,32,5,165,2,16,5.93235,9.501809,8.306117,2.187024,False,8.353902,32,1,5.88715,10.186587,6.475546,0.356453,False,6.427548,16,2,6.119093,6.119093,0.356453,2.273303,0.362669,0.0,0.0
iMF,32,5,166,8,4,4.585231,7.147661,6.512835,0.369734,False,6.518832,8,4,4.585231,7.147661,6.512835,0.369734,False,6.518832,16,2,6.143101,6.143101,0.337187,2.250634,0.369734,0.0,0.0
iMF,32,5,167,8,4,5.710287,8.871717,6.493027,0.370567,False,6.499852,8,4,5.710287,8.871717,6.493027,0.370567,False,6.499852,16,2,6.122461,6.122461,0.346695,2.220163,0.370567,0.0,0.0
iMF,32,5,168,16,2,9.990787,15.800093,6.0489,0.0,True,6.043683,16,2,9.990787,15.800093,6.0489,0.0,True,6.043683,16,2,6.0489,6.0489,0.339101,2.164777,0.341142,0.0,0.0
iMF,32,5,169,16,2,6.103913,9.131358,6.117331,0.0,True,6.096094,16,2,6.103913,9.131358,6.117331,0.0,True,6.096094,16,2,6.117331,6.117331,0.344431,2.257931,0.361678,0.0,0.0
iMF,32,5,170,1,32,4.585956,6.497683,8.431143,2.290225,False,8.50891,8,4,4.144981,6.662165,6.520586,0.379667,False,6.538052,16,2,6.140918,6.140918,0.327034,2.290225,0.379667,0.0,0.0
iMF,32,5,171,16,2,4.876869,9.488954,6.138934,0.0,True,6.129957,16,2,4.876869,9.488954,6.138934,0.0,True,6.129957,16,2,6.138934,6.138934,0.345945,2.246037,0.354207,0.0,0.0
iMF,32,5,172,16,2,13.424525,19.447059,5.988447,0.0,True,5.985754,16,2,13.424525,19.447059,5.988447,0.0,True,5.985754,16,2,5.988447,5.988447,0.350865,2.269373,0.35576,0.0,0.0
iMF,32,5,173,8,4,6.868394,12.592426,6.472638,0.365391,False,6.480314,16,2,6.676687,12.76154,6.107247,0.0,True,6.099593,16,2,6.107247,6.107247,0.348127,2.236734,0.365391,0.0,0.0
iMF,32,5,174,16,2,4.761831,7.138333,6.140959,0.0,True,6.131898,16,2,4.761831,7.138333,6.140959,0.0,True,6.131898,16,2,6.140959,6.140959,0.337928,2.258103,0.36874,0.0,0.0
iMF,32,5,175,16,2,3.102222,3.901856,6.170178,0.0,True,6.1697,16,2,3.102222,3.901856,6.170178,0.0,True,6.1697,16,2,6.170178,6.170178,0.354087,2.240809,0.36411,0.0,0.0
iMF,32,5,176,32,1,5.835708,7.610186,6.476451,0.356576,False,6.42122,32,1,5.835708,7.610186,6.476451,0.356576,False,6.42122,16,2,6.119876,6.119876,0.356576,2.233051,0.353863,0.0,0.0
iMF,32,5,177,16,2,10.375502,17.015558,6.042127,0.0,True,6.017594,16,2,10.375502,17.015558,6.042127,0.0,True,6.017594,16,2,6.042127,6.042127,0.352132,2.250103,0.353454,0.0,0.0
iMF,32,5,178,16,2,11.736994,17.063039,6.018157,0.0,True,6.014223,16,2,11.736994,17.063039,6.018157,0.0,True,6.014223,16,2,6.018157,6.018157,0.338374,2.197901,0.342617,0.0,0.0
iMF,32,5,179,32,1,5.048044,7.528149,6.490319,0.352609,False,6.441705,16,2,4.946394,7.796933,6.13771,0.0,True,6.128784,16,2,6.13771,6.13771,0.352609,2.268462,0.365754,0.0,0.0
iMF,32,5,180,16,2,4.783719,8.111286,6.140574,0.0,True,6.131529,16,2,4.783719,8.111286,6.140574,0.0,True,6.131529,16,2,6.140574,6.140574,0.349806,2.191054,0.358368,0.0,0.0
iMF,32,5,181,32,1,11.803538,23.48923,6.371384,0.363139,False,6.327736,32,1,11.803538,23.48923,6.371384,0.363139,False,6.327736,16,2,6.008245,6.008245,0.363139,2.27728,0.372318,0.0,0.0
iMF,32,5,182,32,1,4.569762,6.370349,6.498739,0.355218,False,6.449773,8,4,4.273331,6.713068,6.518326,0.374805,False,6.524094,16,2,6.143521,6.143521,0.355218,2.26886,0.374805,0.0,0.0
iMF,32,5,183,16,2,2.240225,3.011053,6.185354,0.0,True,6.174439,16,2,2.240225,3.011053,6.185354,0.0,True,6.174439,16,2,6.185354,6.185354,0.347853,2.232928,0.353051,0.0,0.0
iMF,32,5,184,16,2,11.839256,19.59324,6.016357,0.0,True,6.012498,16,2,11.839256,19.59324,6.016357,0.0,True,6.012498,16,2,6.016357,6.016357,0.342954,2.267607,0.358292,0.0,0.0
iMF,32,5,185,8,4,6.546931,11.342065,6.478298,0.357237,False,6.485737,16,2,5.89205,11.473621,6.121061,0.0,True,6.112831,16,2,6.121061,6.121061,0.340218,2.259934,0.357237,0.0,0.0
iMF,32,5,186,32,1,3.853262,4.884883,6.511354,0.352699,False,6.461861,16,2,3.756731,4.95415,6.158655,0.0,True,6.148854,16,2,6.158655,6.158655,0.352699,2.265202,0.36381,0.0,0.0
iMF,32,5,187,16,2,7.112156,10.614708,6.09958,0.0,True,6.092247,16,2,7.112156,10.614708,6.09958,0.0,True,6.092247,16,2,6.09958,6.09958,0.350417,2.249785,0.361177,0.0,0.0
iMF,32,5,188,32,1,5.623556,8.710227,6.480186,0.354943,False,6.446921,32,1,5.623556,8.710227,6.480186,0.354943,False,6.446921,16,2,6.125244,6.125244,0.354943,2.252994,0.36669,0.0,0.0
iMF,32,5,189,32,1,2.362431,3.295239,6.537601,0.360193,False,6.487012,32,1,2.362431,3.295239,6.537601,0.360193,False,6.487012,16,2,6.177408,6.177408,0.360193,2.265249,0.366943,0.0,0.0
iMF,32,5,190,16,2,3.424534,4.027085,6.164503,0.0,True,6.168182,16,2,3.424534,4.027085,6.164503,0.0,True,6.168182,16,2,6.164503,6.164503,0.346714,2.242437,0.348963,0.0,0.0
iMF,32,5,191,4,8,6.766356,10.183708,7.171157,1.094406,False,7.17956,4,8,6.766356,10.183708,7.171157,1.094406,False,7.17956,16,2,6.076751,6.076751,0.365503,2.290219,0.392645,0.0,0.0
iMF,32,5,192,32,1,3.776,6.4865,6.512714,0.357062,False,6.476448,32,1,3.776,6.4865,6.512714,0.357062,False,6.476448,16,2,6.155652,6.155652,0.357062,2.235178,0.364311,0.0,0.0
iMF,32,5,193,16,2,2.195769,2.767738,6.186136,0.0,True,6.175189,4,8,2.029369,2.775727,7.254555,1.068419,False,7.259476,16,2,6.186136,6.186136,0.350363,2.246866,0.370135,0.0,0.0
iMF,32,5,194,32,1,3.793617,5.472011,6.512404,0.354365,False,6.451939,16,2,3.791742,6.016554,6.158038,0.0,True,6.116452,16,2,6.158038,6.158038,0.354365,2.241172,0.351462,0.0,0.0
iMF,32,5,195,16,2,3.10885,5.088877,6.170061,0.0,True,6.159785,16,2,3.10885,5.088877,6.170061,0.0,True,6.159785,16,2,6.170061,6.170061,0.349086,2.21757,0.360683,0.0,0.0
iMF,32,5,196,32,1,6.095081,8.235741,6.471885,0.36471,False,6.42404,32,1,6.095081,8.235741,6.471885,0.36471,False,6.42404,16,2,6.107174,6.107174,0.36471,2.217719,0.365113,0.0,0.0
iMF,32,5,197,32,1,7.605537,11.823422,6.445292,0.357974,False,6.398558,32,1,7.605537,11.823422,6.445292,0.357974,False,6.398558,16,2,6.087318,6.087318,0.357974,2.244738,0.361995,0.0,0.0
iMF,32,5,198,16,2,4.097488,6.010955,6.152656,0.0,True,6.143106,16,2,4.097488,6.010955,6.152656,0.0,True,6.143106,16,2,6.152656,6.152656,0.349008,2.23749,0.356271,0.0,0.0
iMF,32,5,199,8,4,4.954838,5.947373,6.506328,0.366717,False,6.512596,16,2,4.838419,6.349463,6.139611,0.0,True,6.130606,16,2,6.139611,6.139611,0.352273,2.233512,0.366717,0.0,0.0
iMF,32,10,0,16,2,5.299153,6.603723,6.146416,0.0,True,6.136967,16,2,5.299153,6.603723,6.146416,0.0,True,6.136967,16,2,6.146416,6.146416,0.333496,2.258663,0.35491,0.0,0.0
iMF,32,10,1,16,2,3.937654,5.219487,6.195215,0.0,True,6.191619,16,2,3.937654,5.219487,6.195215,0.0,True,6.191619,16,2,6.195215,6.195215,0.344655,2.25195,0.359488,0.0,0.0
iMF,32,10,2,8,4,6.180816,9.618876,6.49019,0.376044,False,6.497252,8,4,6.180816,9.618876,6.49019,0.376044,False,6.497252,16,2,6.114146,6.114146,0.348921,2.301247,0.376044,0.0,0.0
iMF,32,10,3,16,2,4.866544,8.088534,6.161922,0.0,True,6.151815,16,2,4.866544,8.088534,6.161922,0.0,True,6.151815,16,2,6.161922,6.161922,0.344211,2.217707,0.352852,0.0,0.0
iMF,32,10,4,16,2,2.857406,3.472759,6.233934,0.0,True,6.220768,16,2,2.857406,3.472759,6.233934,0.0,True,6.220768,16,2,6.233934,6.233934,0.35326,2.249045,0.363845,0.0,0.0
iMF,32,10,5,16,2,5.770722,8.880024,6.129514,0.0,True,6.120783,16,2,5.770722,8.880024,6.129514,0.0,True,6.120783,16,2,6.129514,6.129514,0.338235,2.239643,0.371276,0.0,0.0
iMF,32,10,6,16,2,6.647819,8.870701,6.098077,0.0,True,6.096329,16,2,6.647819,8.870701,6.098077,0.0,True,6.096329,16,2,6.098077,6.098077,0.326052,2.209073,0.32965,0.0,0.0
iMF,32,10,7,8,4,6.311312,8.024706,6.485513,0.38222,False,6.492773,8,4,6.311312,8.024706,6.485513,0.38222,False,6.492773,16,2,6.103293,6.103293,0.319827,2.272248,0.38222,0.0,0.0
iMF,32,10,8,16,2,4.87026,6.574639,6.161789,0.0,True,6.147163,16,2,4.87026,6.574639,6.161789,0.0,True,6.147163,16,2,6.161789,6.161789,0.35518,2.228166,0.360291,0.0,0.0
iMF,32,10,9,16,2,6.214238,7.522737,6.113617,0.0,True,6.105562,8,4,6.195222,7.582106,6.489674,0.376057,False,6.496758,16,2,6.113617,6.113617,0.336032,2.261402,0.376057,0.0,0.0
iMF,32,10,10,32,1,6.189777,10.241849,6.475244,0.364357,False,6.429768,32,1,6.189777,10.241849,6.475244,0.364357,False,6.429768,16,2,6.110887,6.110887,0.364357,2.271348,0.362509,0.0,0.0
iMF,32,10,11,32,1,5.877853,7.157133,6.486424,0.354324,False,6.437141,16,2,5.698584,7.332376,6.132099,0.0,True,6.123259,16,2,6.132099,6.132099,0.354324,2.238647,0.344352,0.0,0.0
iMF,32,10,12,32,1,9.027709,13.48319,6.373526,0.3664,False,6.329038,32,1,9.027709,13.48319,6.373526,0.3664,False,6.329038,16,2,6.007125,6.007125,0.3664,2.251396,0.359563,0.0,0.0
iMF,32,10,13,32,1,8.591867,11.267737,6.389147,0.369661,False,6.331869,32,1,8.591867,11.267737,6.389147,0.369661,False,6.331869,16,2,6.019486,6.019486,0.369661,2.275049,0.36585,0.0,0.0
iMF,32,10,14,16,2,5.055466,5.850861,6.15515,0.0,True,6.145331,16,2,5.055466,5.850861,6.15515,0.0,True,6.145331,16,2,6.15515,6.15515,0.342386,2.272989,0.354125,0.0,0.0
iMF,32,10,15,32,1,6.125911,8.1292,6.477533,0.361571,False,6.436511,32,1,6.125911,8.1292,6.477533,0.361571,False,6.436511,16,2,6.115961,6.115961,0.361571,2.21168,0.372734,0.0,0.0
iMF,32,10,16,8,4,5.389141,7.968552,6.518566,0.373358,False,6.524422,16,2,5.332866,8.073527,6.145208,0.0,True,6.13581,16,2,6.145208,6.145208,0.349046,2.227694,0.373358,0.0,0.0
iMF,32,10,17,16,2,3.066572,3.709608,6.226437,0.0,True,6.21359,16,2,3.066572,3.709608,6.226437,0.0,True,6.21359,16,2,6.226437,6.226437,0.338842,2.262448,0.372997,0.0,0.0
iMF,32,10,18,16,2,7.579783,9.858558,6.064673,0.0,True,6.052766,16,2,7.579783,9.858558,6.064673,0.0,True,6.052766,16,2,6.064673,6.064673,0.33418,2.26568,0.367743,0.0,0.0
iMF,32,10,19,16,2,6.145719,9.055598,6.116073,0.0,True,6.107913,16,2,6.145719,9.055598,6.116073,0.0,True,6.107913,16,2,6.116073,6.116073,0.347754,2.253827,0.361473,0.0,0.0
iMF,32,10,20,16,2,8.035087,13.713691,6.048354,0.0,True,6.053356,16,2,8.035087,13.713691,6.048354,0.0,True,6.053356,16,2,6.048354,6.048354,0.348053,2.27013,0.356147,0.0,0.0
iMF,32,10,21,8,4,6.444556,8.873761,6.480737,0.371206,False,6.4882,32,1,6.325803,8.913637,6.470368,0.360837,False,6.421767,16,2,6.109531,6.109531,0.360837,2.269797,0.371206,0.0,0.0
iMF,32,10,22,16,2,4.676069,5.802618,6.168749,0.0,True,6.158352,16,2,4.676069,5.802618,6.168749,0.0,True,6.158352,16,2,6.168749,6.168749,0.350423,2.231855,0.368208,0.0,0.0
iMF,32,10,23,16,2,4.589603,6.13732,6.171848,0.0,True,6.161319,16,2,4.589603,6.13732,6.171848,0.0,True,6.161319,16,2,6.171848,6.171848,0.333089,2.234419,0.36759,0.0,0.0
iMF,32,10,24,32,1,3.844559,5.058371,6.559302,0.359386,False,6.506923,8,4,3.773834,5.419416,6.576462,0.376547,False,6.57986,16,2,6.199915,6.199915,0.359386,2.216772,0.376547,0.0,0.0
iMF,32,10,25,16,2,3.156266,4.754185,6.223222,0.0,True,6.210511,16,2,3.156266,4.754185,6.223222,0.0,True,6.210511,16,2,6.223222,6.223222,0.334101,2.277145,0.372229,0.0,0.0
iMF,32,10,26,16,2,5.754803,7.568569,6.130084,0.0,True,6.121329,16,2,5.754803,7.568569,6.130084,0.0,True,6.121329,16,2,6.130084,6.130084,0.319048,2.204642,0.345432,0.0,0.0
iMF,32,10,27,8,4,7.397392,10.850377,6.446585,0.391094,False,6.475781,8,4,7.397392,10.850377,6.446585,0.391094,False,6.475781,16,2,6.055491,6.055491,0.352923,2.273994,0.391094,0.0,0.0
iMF,32,10,28,16,2,4.708659,6.59896,6.167581,0.0,True,6.157233,16,2,4.708659,6.59896,6.167581,0.0,True,6.157233,16,2,6.167581,6.167581,0.336337,2.249039,0.36142,0.0,0.0
iMF,32,10,29,32,1,6.429753,8.457217,6.466642,0.36786,False,6.418199,32,1,6.429753,8.457217,6.466642,0.36786,False,6.418199,16,2,6.098782,6.098782,0.36786,2.259851,0.372257,0.0,0.0
iMF,32,10,30,32,1,7.651728,11.561103,6.422844,0.366188,False,6.376261,32,1,7.651728,11.561103,6.422844,0.366188,False,6.376261,16,2,6.056656,6.056656,0.366188,2.24356,0.33998,0.0,0.0
iMF,32,10,31,16,2,5.232141,6.97176,6.148818,0.0,True,6.139267,16,2,5.232141,6.97176,6.148818,0.0,True,6.139267,16,2,6.148818,6.148818,0.327733,2.170442,0.33036,0.0,0.0
iMF,32,10,32,16,2,9.311141,12.868238,6.002617,0.0,True,6.005596,16,2,9.311141,12.868238,6.002617,0.0,True,6.005596,16,2,6.002617,6.002617,0.332926,2.263192,0.349259,0.0,0.0
iMF,32,10,33,16,2,3.934831,5.141987,6.195316,0.0,True,6.183791,16,2,3.934831,5.141987,6.195316,0.0,True,6.183791,16,2,6.195316,6.195316,0.352447,2.253788,0.372722,0.0,0.0
iMF,32,10,34,16,2,6.862391,10.207655,6.090386,0.0,True,6.083317,16,2,6.862391,10.207655,6.090386,0.0,True,6.083317,16,2,6.090386,6.090386,0.333502,2.276149,0.35016,0.0,0.0
iMF,32,10,35,16,2,5.549894,7.207102,6.137429,0.0,True,6.134139,16,2,5.549894,7.207102,6.137429,0.0,True,6.134139,16,2,6.137429,6.137429,0.312505,2.193135,0.342748,0.0,0.0
iMF,32,10,36,16,2,7.927109,11.11276,6.052224,0.0,True,6.046776,16,2,7.927109,11.11276,6.052224,0.0,True,6.046776,16,2,6.052224,6.052224,0.34617,2.27841,0.368589,0.0,0.0
iMF,32,10,37,16,2,9.354439,12.603238,6.001065,0.0,True,6.007204,16,2,9.354439,12.603238,6.001065,0.0,True,6.007204,16,2,6.001065,6.001065,0.332748,2.279996,0.361904,0.0,0.0
iMF,32,10,38,16,2,8.492584,12.7681,6.031956,0.0,True,6.037601,8,4,8.488072,13.289828,6.407493,0.375537,False,6.429691,16,2,6.031956,6.031956,0.354604,2.291486,0.375537,0.0,0.0
iMF,32,10,39,16,2,8.877084,12.323644,6.018175,0.0,True,6.014173,32,1,8.802897,12.504234,6.381583,0.363409,False,6.336753,16,2,6.018175,6.018175,0.363409,2.239331,0.361168,0.0,0.0
iMF,32,10,40,16,2,8.791569,13.487712,6.02124,0.0,True,6.017108,16,2,8.791569,13.487712,6.02124,0.0,True,6.017108,16,2,6.02124,6.02124,0.347511,2.191304,0.360576,0.0,0.0
iMF,32,10,41,16,2,6.530641,9.818742,6.102277,0.0,True,6.100981,16,2,6.530641,9.818742,6.102277,0.0,True,6.100981,16,2,6.102277,6.102277,0.340379,2.266118,0.353522,0.0,0.0
iMF,32,10,42,32,1,4.725087,5.74492,6.527741,0.367563,False,6.46573,32,1,4.725087,5.74492,6.527741,0.367563,False,6.46573,16,2,6.160178,6.160178,0.367563,2.269742,0.36334,0.0,0.0
iMF,32,10,43,16,2,3.90307,4.590312,6.196455,0.0,True,6.198945,8,4,3.849969,4.670475,6.573733,0.377278,False,6.592071,16,2,6.196455,6.196455,0.346138,2.260066,0.377278,0.0,0.0
iMF,32,10,44,16,2,3.577094,4.575535,6.208139,0.0,True,6.196069,16,2,3.577094,4.575535,6.208139,0.0,True,6.196069,16,2,6.208139,6.208139,0.343631,2.256941,0.355515,0.0,0.0
iMF,32,10,45,16,2,5.854174,8.077449,6.126523,0.0,True,6.112091,16,2,5.854174,8.077449,6.126523,0.0,True,6.112091,16,2,6.126523,6.126523,0.344953,2.304818,0.352395,0.0,0.0
iMF,32,10,46,16,2,7.225072,9.652568,6.077387,0.0,True,6.07087,32,1,7.187525,9.718627,6.439482,0.362095,False,6.392193,16,2,6.077387,6.077387,0.362095,2.258473,0.355534,0.0,0.0
iMF,32,10,47,16,2,3.444523,4.512159,6.21289,0.0,True,6.196433,16,2,3.444523,4.512159,6.21289,0.0,True,6.196433,16,2,6.21289,6.21289,0.347531,2.2126,0.350243,0.0,0.0
iMF,32,10,48,16,2,6.300816,9.538583,6.110514,0.0,True,6.10259,16,2,6.300816,9.538583,6.110514,0.0,True,6.10259,16,2,6.110514,6.110514,0.335357,2.211816,0.349718,0.0,0.0
iMF,32,10,49,32,1,8.598915,10.999114,6.388894,0.367189,False,6.331397,32,1,8.598915,10.999114,6.388894,0.367189,False,6.331397,16,2,6.021705,6.021705,0.367189,2.248483,0.351571,0.0,0.0
iMF,32,10,50,16,2,6.412028,9.025848,6.106528,0.0,True,6.098773,16,2,6.412028,9.025848,6.106528,0.0,True,6.098773,16,2,6.106528,6.106528,0.335317,2.195109,0.362052,0.0,0.0
iMF,32,10,51,16,2,8.246481,11.157079,6.040777,0.0,True,6.035815,16,2,8.246481,11.157079,6.040777,0.0,True,6.035815,16,2,6.040777,6.040777,0.326586,2.26478,0.341554,0.0,0.0
iMF,32,10,52,32,1,6.510344,9.200451,6.463754,0.364679,False,6.415434,32,1,6.510344,9.200451,6.463754,0.364679,False,6.415434,16,2,6.099075,6.099075,0.364679,2.235713,0.355818,0.0,0.0
iMF,32,10,53,16,2,7.134719,11.433162,6.080625,0.0,True,6.073971,8,4,7.012044,11.697252,6.460397,0.379772,False,6.468724,16,2,6.080625,6.080625,0.310463,2.24845,0.379772,0.0,0.0
