nfe,metric,orientation,U,S,effect,ci_lo,ci_hi,rel_improvement,ci_excludes_zero,ci_side,n_clusters,n_subjects,rel_an0,rel_k2s
4,qrs_slope_dev,lower_better,0.468842247339916,0.3735957149135378,0.09524653242637815,0.09345194825984596,0.09698774348735524,0.20315262322621563,True,above_zero (S better),12400,2,0.2009956562884978,0.20527752346037234
4,qrs_deriv_rmse,lower_better,0.3209976751293294,0.3334245150764789,-0.012426839947149403,-0.012648157026734327,-0.012198155624731432,-0.038713177415203213,True,below_zero (S WORSE),12400,2,-0.04079003776292479,-0.036689653131318424
4,qrs_maxderiv_dev,lower_better,0.468842247339916,0.3735957149135378,0.09524653242637815,0.09345194825984596,0.09698774348735524,0.20315262322621563,True,above_zero (S better),12400,2,0.2009956562884978,0.20527752346037234
4,qrs_curvature_err,lower_better,0.21436754231131114,0.24471669737739632,-0.03034915506608519,-0.03054639296187616,-0.030156246517854878,-0.14157532777052229,True,below_zero (S WORSE),12400,2,-0.14944533457653655,-0.13386092673581046
4,n_beats,neutral,9.61168010846178,9.61168010846178,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,F1__err_energy,neutral,0.019022161112950478,0.026339512750266948,-0.007317351637316469,-0.0074407780474084395,-0.0071866779437909116,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F1__gt_energy,neutral,0.011959168088966245,0.011959168088966245,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,F1__pred_energy,neutral,0.012997408892479594,0.02136907595976046,-0.008371667067280862,-0.008493945376041409,-0.008245856742349181,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F1__ratio_dev,lower_better,0.9028300155826157,1.4805919674224068,-0.5777619518397912,-0.5935671130646452,-0.5625603934277471,-0.6399454403019033,True,below_zero (S WORSE),12400,2,-0.625598903103301,-0.6550195828480584
4,F2__err_energy,neutral,0.01945130683360901,0.02064512074652529,-0.0011938139129162818,-0.0012369851648754624,-0.0011498682815799645,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F2__gt_energy,neutral,0.01488605580006791,0.01488605580006791,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,F2__pred_energy,neutral,0.008203800909749445,0.010148194730809662,-0.0019443938210602176,-0.0019779690385665293,-0.0019090606310669005,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F2__ratio_dev,lower_better,0.4838705501460174,0.4129587948041986,0.07091175534181872,0.06830835680429435,0.07339174910087798,0.14655108751797305,True,above_zero (S better),12400,2,0.12048847907586065,0.179126206439353
4,F3__err_energy,neutral,0.023688342290944173,0.024631974800665937,-0.0009436325097217637,-0.00097862027417233,-0.0009053577917529224,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F3__gt_energy,neutral,0.014814996018610225,0.014814996018610225,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,F3__pred_energy,neutral,0.009462965255157232,0.010660814924353917,-0.0011978496691966841,-0.0012176034618539577,-0.0011763038761686802,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F3__ratio_dev,lower_better,0.4401939509165892,0.3826202077450894,0.057573743171499714,0.05585398410540762,0.059261286601613165,0.13079176361151137,True,above_zero (S better),12400,2,0.10154389657312876,0.1624933244371009
4,F4__err_energy,neutral,0.02128031459241752,0.02374078108113935,-0.002460466488721828,-0.0024921093303384495,-0.002428071050068829,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F4__gt_energy,neutral,0.011936539242060087,0.011936539242060087,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,F4__pred_energy,neutral,0.009309872900732586,0.011796108988954427,-0.0024862360882218423,-0.00251036095342852,-0.002462386351116763,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,F4__ratio_dev,lower_better,0.3809006604505141,0.39906892446876857,-0.018168264018254617,-0.022390628175995058,-0.014081663688255346,-0.047698168852649936,True,below_zero (S WORSE),12400,2,-0.12247405082105041,0.04478551436839537
4,f1@50,higher_better,0.4383190026684245,0.47156725718993153,0.03324825452150702,0.03177269166277556,0.03467716788520577,0.07585401116332245,True,above_zero (S better),12400,2,0.07133906662191983,0.08034879597484242
4,precision@50,higher_better,0.44695092265498026,0.47903900712653874,0.032088084471558476,0.03056008202933962,0.03361095407947871,0.0717933062559725,True,above_zero (S better),12400,2,0.06862025958165349,0.07497642677868437
4,recall@50,higher_better,0.43463935101509865,0.46945346624430634,0.034814115229207694,0.03332654520596934,0.03628451430502261,0.08009885701306024,True,above_zero (S better),12400,2,0.0748696700720483,0.0852839888115055
4,missing@50,lower_better,5.605381116185143,5.252062504320971,0.3533186118641718,0.3384492372255243,0.3677840133095747,0.06303204091582444,True,above_zero (S better),12400,2,0.059149495972478205,0.06712989279814877
4,spurious@50,lower_better,4.977600065634923,4.757050604571232,0.22054946106369194,0.20429513243008499,0.23610777560310064,0.04430839323278555,True,above_zero (S better),12400,2,0.04666414466217753,0.041964618544443555
4,floor_f1@50,higher_better,0.1170252121173499,0.11804582936579953,0.001020617248449645,0.0006170346863707621,0.0014283053552621356,0.008721344998940813,True,above_zero (S better),12400,2,0.0054004754354679075,0.012060684225273278
4,f1_excess@50,higher_better,0.32129379055107465,0.353521427824132,0.03222763727305737,0.030789632547619076,0.03373166581425244,0.10030582046973685,True,above_zero (S better),12400,2,0.09552079939495876,0.1050521196086186
4,f1@100,higher_better,0.6109941316467533,0.6459746180826125,0.03498048643585923,0.033507939175088236,0.036332432954537176,0.05725175517083878,True,above_zero (S better),12400,2,0.044128839462898105,0.07054685333675093
4,f1@150,higher_better,0.7173277100815543,0.7453265732354823,0.027998863153928116,0.02667661442494697,0.02927855295572919,0.039032178403849524,True,above_zero (S better),12400,2,0.02779483221404909,0.05030916216289551
4,f1@200,higher_better,0.7814104889448922,0.8047892944822511,0.023378805537358785,0.022217258446631884,0.024507722555483547,0.029918725008319786,True,above_zero (S better),12400,2,0.02232457665267123,0.03746238961194195
4,n_pred_beats,neutral,9.038323885422582,9.171093036223063,-0.13276915080047982,-0.14385699611385275,-0.1216770389935001,nan,True,below_zero (S WORSE),12400,2,nan,nan
4,n_ref_beats,neutral,9.666104935972804,9.666104935972804,0.0,0.0,0.0,nan,False,spans_zero,12400,2,nan,nan
4,beats_ratio_dev,lower_better,0.10896047449425302,0.10401024188827515,0.004950232605977885,0.003946692491693793,0.005966731943805525,0.04543145235879968,True,above_zero (S better),12400,2,0.0333554177854877,0.0599566466310265
4,rr_mae_ms,lower_better,23.237500306819637,22.336520681969354,1.2286344530918445,1.086923738003257,1.3816645065560076,0.03877265682427415,True,above_zero (S better),12400,2,0.03795331894530289,0.03960035518354297
4,rmse,lower_better,0.4152162006535911,0.4361962708496802,-0.020980070196089044,-0.02158034457639935,-0.02032351218766866,-0.05052806264077465,True,below_zero (S WORSE),12400,2,-0.0372143403939113,-0.06473286454092798
4,corr,higher_better,0.10802332372603271,0.12110655564927124,0.013083231923238514,0.012393932156842103,0.013705174492834258,0.12111488030510932,True,above_zero (S better),12400,2,0.095374901861991,0.14189442498092023
