round,global_step,s,bin,n,h_mean,beta_mean,w_mean,effective_w_mean,delta2_mean,u_norm_mean,dudt_norm_mean,hdudt_norm_mean
110,23980,0.633333,"[0.3,0.5)",1602,0.385635,1.0,0.00512901,0.00512901,362.201,33.1844,31.8916,12.0957
110,23980,0.633333,"[0.5,0.7)",535,0.576553,1.0,0.00556194,0.00556194,273.0069,32.9882,20.8321,11.9089
110,23980,0.633333,"[0.7,1.0)",60,0.746092,1.0,0.00503193,0.00503193,388.3675,33.0868,19.5243,14.5857
110,23980,0.633333,boundary(r=t),6949,0.0,1.0,0.00968444,0.00968444,129.3568,0.0,0.0,0.0
111,24198,0.63,"[0.0,0.1)",1806,0.049319,1.0,0.01012569,0.01012569,131.5342,33.4778,32.2652,1.552
111,24198,0.63,"[0.1,0.3)",2873,0.191117,1.0,0.00709145,0.00709145,209.582,33.2772,33.5975,6.5061
111,24198,0.63,"[0.3,0.5)",1678,0.385001,1.0,0.00529962,0.00529962,365.1593,33.2138,31.4061,11.9136
111,24198,0.63,"[0.5,0.7)",525,0.573834,1.0,0.0057631,0.0057631,269.5276,33.0091,20.3301,11.5598
111,24198,0.63,"[0.7,1.0)",68,0.74607,1.0,0.00584058,0.00584058,245.8519,32.854,16.3282,12.2083
111,24198,0.63,boundary(r=t),6949,0.0,1.0,0.00978396,0.00978396,128.4383,0.0,0.0,0.0
112,24416,0.626667,"[0.0,0.1)",1849,0.050082,1.0,0.01008859,0.01008859,133.1561,33.3035,32.4346,1.6036
112,24416,0.626667,"[0.1,0.3)",2904,0.193098,1.0,0.00726656,0.00726656,205.5996,33.3734,32.6605,6.4021
112,24416,0.626667,"[0.3,0.5)",1640,0.387657,1.0,0.00511956,0.00511956,369.9214,33.1873,31.9007,12.1947
112,24416,0.626667,"[0.5,0.7)",505,0.572578,1.0,0.00554991,0.00554991,313.6241,33.2181,21.6627,12.3135
112,24416,0.626667,"[0.7,1.0)",52,0.741901,1.0,0.00605353,0.00605353,271.1883,32.5081,17.3614,12.8612
112,24416,0.626667,boundary(r=t),6949,0.0,1.0,0.00976673,0.00976673,127.7714,0.0,0.0,0.0
113,24634,0.623333,"[0.0,0.1)",1823,0.050788,1.0,0.00976853,0.00976853,134.141,33.4172,32.4703,1.6332
113,24634,0.623333,"[0.1,0.3)",2945,0.191975,1.0,0.00728771,0.00728771,203.8747,33.3165,33.0951,6.3704
113,24634,0.623333,"[0.3,0.5)",1598,0.385874,1.0,0.0051758,0.0051758,357.5957,33.2426,31.4399,11.943
113,24634,0.623333,"[0.5,0.7)",532,0.573929,1.0,0.00535115,0.00535115,299.9731,32.9393,21.4732,12.2408
113,24634,0.623333,"[0.7,1.0)",52,0.752199,1.0,0.00439084,0.00439084,530.0989,32.663,21.7747,16.5188
113,24634,0.623333,boundary(r=t),6949,0.0,1.0,0.0098556,0.0098556,126.5527,0.0,0.0,0.0
114,24852,0.62,"[0.0,0.1)",1846,0.050055,1.0,0.01011006,0.01011006,133.8203,33.237,32.7466,1.5862
114,24852,0.62,"[0.1,0.3)",2949,0.193076,1.0,0.00728514,0.00728514,212.754,33.4531,33.8406,6.623
114,24852,0.62,"[0.3,0.5)",1575,0.387704,1.0,0.00504802,0.00504802,377.6575,33.3366,32.4149,12.3487
114,24852,0.62,"[0.5,0.7)",521,0.575736,1.0,0.005779,0.005779,255.8379,33.0504,19.77,11.3183
114,24852,0.62,"[0.7,1.0)",59,0.747722,1.0,0.00569921,0.00569921,329.2392,32.7567,18.0677,13.5564
114,24852,0.62,boundary(r=t),6949,0.0,1.0,0.00987426,0.00987426,126.4627,0.0,0.0,0.0
115,25070,0.616667,"[0.0,0.1)",1865,0.049357,1.0,0.00980256,0.00980256,132.6388,33.3856,32.7853,1.6002
115,25070,0.616667,"[0.1,0.3)",2838,0.192461,1.0,0.00705043,0.00705043,213.4906,33.4178,34.0218,6.6129
115,25070,0.616667,"[0.3,0.5)",1626,0.386619,1.0,0.00517759,0.00517759,411.3389,33.2941,33.7902,12.8473
115,25070,0.616667,"[0.5,0.7)",564,0.572168,1.0,0.00576711,0.00576711,257.2139,33.1928,20.0613,11.4018
115,25070,0.616667,"[0.7,1.0)",57,0.752142,1.0,0.00456909,0.00456909,588.2926,32.9419,22.5546,16.9821
115,25070,0.616667,boundary(r=t),6949,0.0,1.0,0.00978394,0.00978394,128.0929,0.0,0.0,0.0
116,25288,0.613333,"[0.0,0.1)",1827,0.048697,1.0,0.00999607,0.00999607,132.9886,33.2441,32.4537,1.5433
116,25288,0.613333,"[0.1,0.3)",2951,0.190846,1.0,0.00731172,0.00731172,202.6211,33.5106,32.4132,6.2887
116,25288,0.613333,"[0.3,0.5)",1593,0.38672,1.0,0.00514292,0.00514292,374.2661,33.224,31.7739,12.1257
116,25288,0.613333,"[0.5,0.7)",531,0.572574,1.0,0.00569124,0.00569124,296.4708,33.0829,21.2041,12.0391
116,25288,0.613333,"[0.7,1.0)",48,0.753616,1.0,0.005293,0.005293,556.4141,32.9635,20.8265,15.8756
116,25288,0.613333,boundary(r=t),6949,0.0,1.0,0.00984715,0.00984715,127.0407,0.0,0.0,0.0
117,25506,0.61,"[0.0,0.1)",1776,0.049213,1.0,0.00980986,0.00980986,135.6405,33.3011,32.998,1.5801
117,25506,0.61,"[0.1,0.3)",2984,0.192896,1.0,0.00722774,0.00722774,207.6069,33.3687,33.074,6.4749
117,25506,0.61,"[0.3,0.5)",1605,0.387931,1.0,0.00512083,0.00512083,363.604,33.131,31.8053,12.1382
117,25506,0.61,"[0.5,0.7)",526,0.576385,1.0,0.00581675,0.00581675,252.7193,32.977,20.0162,11.4926
117,25506,0.61,"[0.7,1.0)",59,0.745122,1.0,0.00548237,0.00548237,303.7474,32.6194,18.0446,13.4751
117,25506,0.61,boundary(r=t),6949,0.0,1.0,0.0099059,0.0099059,125.9469,0.0,0.0,0.0
118,25724,0.606667,"[0.0,0.1)",1796,0.050396,1.0,0.00977984,0.00977984,136.3727,33.2598,33.2131,1.6483
118,25724,0.606667,"[0.1,0.3)",3026,0.193089,1.0,0.0072395,0.0072395,202.2286,33.4053,32.9268,6.3971
118,25724,0.606667,"[0.3,0.5)",1561,0.388608,1.0,0.00511218,0.00511218,392.1211,33.2826,32.0327,12.2414
118,25724,0.606667,"[0.5,0.7)",518,0.575072,1.0,0.00584147,0.00584147,255.5881,32.9448,19.9696,11.3577
118,25724,0.606667,"[0.7,1.0)",49,0.749947,1.0,0.00504681,0.00504681,391.724,32.8499,20.4683,15.4525
118,25724,0.606667,boundary(r=t),6949,0.0,1.0,0.0099121,0.0099121,126.588,0.0,0.0,0.0
119,25942,0.603333,"[0.0,0.1)",1860,0.049042,1.0,0.00976204,0.00976204,133.5034,33.2787,32.5027,1.5826
119,25942,0.603333,"[0.1,0.3)",2887,0.190851,1.0,0.00732194,0.00732194,204.2598,33.3987,32.899,6.3463
119,25942,0.603333,"[0.3,0.5)",1610,0.386139,1.0,0.00522755,0.00522755,375.7064,33.236,31.8753,12.1762
119,25942,0.603333,"[0.5,0.7)",534,0.576931,1.0,0.00561144,0.00561144,270.9028,33.1406,20.6415,11.7878
119,25942,0.603333,"[0.7,1.0)",59,0.740939,1.0,0.00498346,0.00498346,344.7448,32.655,18.3509,13.7507
119,25942,0.603333,boundary(r=t),6949,0.0,1.0,0.00977425,0.00977425,127.2961,0.0,0.0,0.0
120,26160,0.6,"[0.0,0.1)",1782,0.049448,1.0,0.00998471,0.00998471,132.7077,33.099,32.6488,1.6066
120,26160,0.6,"[0.1,0.3)",2974,0.194291,1.0,0.00725644,0.00725644,205.2734,33.4659,32.7965,6.4329
120,26160,0.6,"[0.3,0.5)",1648,0.388142,1.0,0.00521838,0.00521838,364.7503,33.346,31.7556,12.0673
120,26160,0.6,"[0.5,0.7)",492,0.576994,1.0,0.00581181,0.00581181,265.6796,33.0203,20.5008,11.6569
120,26160,0.6,"[0.7,1.0)",54,0.747222,1.0,0.0046785,0.0046785,493.6358,33.3182,21.8204,16.2922
120,26160,0.6,boundary(r=t),6949,0.0,1.0,0.00996655,0.00996655,126.7681,0.0,0.0,0.0
121,26378,0.596667,"[0.0,0.1)",1749,0.04967,1.0,0.01000374,0.01000374,132.6737,33.2889,32.3491,1.5712
121,26378,0.596667,"[0.1,0.3)",2958,0.193052,1.0,0.0072011,0.0072011,207.1336,33.3989,32.7324,6.4298
121,26378,0.596667,"[0.3,0.5)",1642,0.388342,1.0,0.00517557,0.00517557,357.9255,33.3446,31.4759,12.0407
121,26378,0.596667,"[0.5,0.7)",551,0.581194,1.0,0.0059714,0.0059714,275.7453,33.0899,20.624,11.844
121,26378,0.596667,"[0.7,1.0)",50,0.746273,1.0,0.0049086,0.0049086,439.4209,33.0236,21.2024,15.7967
121,26378,0.596667,boundary(r=t),6949,0.0,1.0,0.00980704,0.00980704,127.2774,0.0,0.0,0.0
122,26596,0.593333,"[0.0,0.1)",1837,0.049024,1.0,0.00996592,0.00996592,135.1203,33.2462,31.9153,1.5535
122,26596,0.593333,"[0.1,0.3)",2935,0.192927,1.0,0.00725802,0.00725802,212.0256,33.4775,33.6266,6.6403
122,26596,0.593333,"[0.3,0.5)",1572,0.383671,1.0,0.00523646,0.00523646,367.9581,33.3051,32.3438,12.2367
122,26596,0.593333,"[0.5,0.7)",552,0.57612,1.0,0.00569645,0.00569645,282.3593,33.0215,20.7775,11.7983
122,26596,0.593333,"[0.7,1.0)",54,0.747153,1.0,0.00551145,0.00551145,338.8095,32.8791,19.1097,14.2704
122,26596,0.593333,boundary(r=t),6949,0.0,1.0,0.00991141,0.00991141,126.3954,0.0,0.0,0.0
123,26814,0.59,"[0.0,0.1)",1788,0.050092,1.0,0.00987872,0.00987872,135.1117,33.3875,32.6522,1.5992
123,26814,0.59,"[0.1,0.3)",2975,0.193702,1.0,0.00722956,0.00722956,205.2655,33.4575,32.9328,6.4417
123,26814,0.59,"[0.3,0.5)",1589,0.388117,1.0,0.00507995,0.00507995,387.6279,33.2023,32.6014,12.4619
123,26814,0.59,"[0.5,0.7)",537,0.57553,1.0,0.00584365,0.00584365,253.1201,33.1558,19.7067,11.2744
123,26814,0.59,"[0.7,1.0)",61,0.750778,1.0,0.00587513,0.00587513,362.6961,33.0866,18.3645,13.7858
123,26814,0.59,boundary(r=t),6949,0.0,1.0,0.01007995,0.01007995,125.5378,0.0,0.0,0.0
124,27032,0.586667,"[0.0,0.1)",1863,0.050162,1.0,0.01001539,0.01001539,135.6294,33.2702,32.9243,1.6272
124,27032,0.586667,"[0.1,0.3)",2977,0.193216,1.0,0.00739607,0.00739607,197.7794,33.3597,31.883,6.2207
124,27032,0.586667,"[0.3,0.5)",1544,0.387065,1.0,0.00513761,0.00513761,387.3773,33.2431,32.1436,12.3084
124,27032,0.586667,"[0.5,0.7)",511,0.572057,1.0,0.00575415,0.00575415,270.1334,32.9259,20.3783,11.5078
124,27032,0.586667,"[0.7,1.0)",55,0.747863,1.0,0.00528768,0.00528768,325.7336,32.5815,18.0749,13.5315
124,27032,0.586667,boundary(r=t),6949,0.0,1.0,0.00987043,0.00987043,126.7921,0.0,0.0,0.0
125,27250,0.583333,"[0.0,0.1)",1803,0.04853,1.0,0.01021303,0.01021303,132.7827,33.3393,32.2449,1.5474
125,27250,0.583333,"[0.1,0.3)",2987,0.192948,1.0,0.00727617,0.00727617,205.4569,33.3869,32.7009,6.3977
125,27250,0.583333,"[0.3,0.5)",1568,0.388082,1.0,0.00531228,0.00531228,341.8683,33.2706,30.8096,11.7383
125,27250,0.583333,"[0.5,0.7)",539,0.575811,1.0,0.00589419,0.00589419,255.9573,33.0141,19.8184,11.3318
125,27250,0.583333,"[0.7,1.0)",53,0.750232,1.0,0.00508817,0.00508817,447.0385,32.6047,20.5038,15.3073
125,27250,0.583333,boundary(r=t),6949,0.0,1.0,0.00986979,0.00986979,126.4776,0.0,0.0,0.0
126,27468,0.58,"[0.0,0.1)",1791,0.050684,1.0,0.00989679,0.00989679,133.9994,33.2736,33.0902,1.6595
126,27468,0.58,"[0.1,0.3)",2975,0.193584,1.0,0.0073253,0.0073253,210.7765,33.4578,33.923,6.599
126,27468,0.58,"[0.3,0.5)",1610,0.383585,1.0,0.0050665,0.0050665,388.0869,33.3408,32.9783,12.4272
126,27468,0.58,"[0.5,0.7)",509,0.577968,1.0,0.00574026,0.00574026,279.6297,33.05,20.5713,11.7974
126,27468,0.58,"[0.7,1.0)",65,0.747903,1.0,0.0050548,0.0050548,517.6835,32.9932,20.8003,15.5951
126,27468,0.58,boundary(r=t),6949,0.0,1.0,0.01001724,0.01001724,126.0901,0.0,0.0,0.0
127,27686,0.576667,"[0.0,0.1)",1835,0.048479,1.0,0.0099896,0.0099896,132.7722,33.2145,33.2428,1.5852
127,27686,0.576667,"[0.1,0.3)",2925,0.192186,1.0,0.0072775,0.0072775,203.0385,33.4301,32.5507,6.3283
127,27686,0.576667,"[0.3,0.5)",1576,0.386468,1.0,0.00523319,0.00523319,374.7009,33.315,31.912,12.1512
127,27686,0.576667,"[0.5,0.7)",556,0.574913,1.0,0.00600574,0.00600574,251.0411,33.0035,19.8553,11.3132
127,27686,0.576667,"[0.7,1.0)",58,0.756466,1.0,0.00521397,0.00521397,363.4637,33.375,18.9305,14.3233
127,27686,0.576667,boundary(r=t),6949,0.0,1.0,0.01007983,0.01007983,125.4051,0.0,0.0,0.0
128,27904,0.573333,"[0.0,0.1)",1792,0.050587,1.0,0.00991033,0.00991033,133.3316,33.3279,32.5468,1.6317
128,27904,0.573333,"[0.1,0.3)",2913,0.194389,1.0,0.00744206,0.00744206,197.6686,33.3397,31.8269,6.2307
128,27904,0.573333,"[0.3,0.5)",1672,0.386408,1.0,0.00519521,0.00519521,377.4146,33.2626,32.3776,12.29
128,27904,0.573333,"[0.5,0.7)",518,0.57282,1.0,0.00575935,0.00575935,259.5975,33.1472,20.0498,11.4184
128,27904,0.573333,"[0.7,1.0)",55,0.743857,1.0,0.00512532,0.00512532,348.3232,32.4291,18.4102,13.6309
128,27904,0.573333,boundary(r=t),6949,0.0,1.0,0.00992607,0.00992607,126.8798,0.0,0.0,0.0
129,28122,0.57,"[0.0,0.1)",1830,0.04955,1.0,0.01011364,0.01011364,132.3427,33.367,32.1346,1.5599
129,28122,0.57,"[0.1,0.3)",2934,0.193721,1.0,0.00723207,0.00723207,208.5393,33.4178,33.2588,6.5019
129,28122,0.57,"[0.3,0.5)",1619,0.387386,1.0,0.00525873,0.00525873,375.9945,33.1475,31.7561,12.1257
129,28122,0.57,"[0.5,0.7)",515,0.574204,1.0,0.00565292,0.00565292,259.4824,33.0135,20.1924,11.4571
129,28122,0.57,"[0.7,1.0)",52,0.746243,1.0,0.00514667,0.00514667,524.3068,32.3716,21.3002,15.9528
129,28122,0.57,boundary(r=t),6949,0.0,1.0,0.01012645,0.01012645,124.8987,0.0,0.0,0.0
130,28340,0.566667,"[0.0,0.1)",1808,0.049249,1.0,0.01010308,0.01010308,131.8362,33.3668,32.2509,1.5773
130,28340,0.566667,"[0.1,0.3)",2895,0.193573,1.0,0.00738154,0.00738154,211.68,33.5238,33.5547,6.6155
130,28340,0.566667,"[0.3,0.5)",1650,0.385693,1.0,0.0051626,0.0051626,398.7132,33.2244,33.0752,12.5436
130,28340,0.566667,"[0.5,0.7)",535,0.576408,1.0,0.00593145,0.00593145,259.3079,32.9057,19.6861,11.24
130,28340,0.566667,"[0.7,1.0)",62,0.745016,1.0,0.00495314,0.00495314,357.6919,32.7952,19.2008,14.2646
130,28340,0.566667,boundary(r=t),6949,0.0,1.0,0.010029,0.010029,125.9998,0.0,0.0,0.0
131,28558,0.563333,"[0.0,0.1)",1884,0.049431,1.0,0.00995609,0.00995609,134.6789,33.2867,32.6025,1.5952
131,28558,0.563333,"[0.1,0.3)",2945,0.192736,1.0,0.00747932,0.00747932,202.7073,33.4714,32.7268,6.3914
131,28558,0.563333,"[0.3,0.5)",1565,0.386977,1.0,0.00510497,0.00510497,389.8631,33.2805,33.2999,12.6479
131,28558,0.563333,"[0.5,0.7)",494,0.574824,1.0,0.00605044,0.00605044,270.5256,33.0554,20.0494,11.499
131,28558,0.563333,"[0.7,1.0)",62,0.740715,1.0,0.00590637,0.00590637,322.3425,32.9845,18.2428,13.5225
131,28558,0.563333,boundary(r=t),6949,0.0,1.0,0.01004199,0.01004199,125.5135,0.0,0.0,0.0
132,28776,0.56,"[0.0,0.1)",1804,0.049762,1.0,0.01005552,0.01005552,132.8042,33.2729,32.544,1.5813
132,28776,0.56,"[0.1,0.3)",3011,0.191435,1.0,0.00751444,0.00751444,199.7914,33.4954,32.072,6.2178
132,28776,0.56,"[0.3,0.5)",1599,0.387244,1.0,0.00521308,0.00521308,364.2238,33.2725,31.7556,12.0682
132,28776,0.56,"[0.5,0.7)",474,0.576157,1.0,0.00583546,0.00583546,243.536,32.9587,19.6152,11.2475
132,28776,0.56,"[0.7,1.0)",62,0.753996,1.0,0.0048258,0.0048258,372.3492,32.781,20.3551,15.436
132,28776,0.56,boundary(r=t),6949,0.0,1.0,0.01006837,0.01006837,125.3466,0.0,0.0,0.0
133,28994,0.556667,"[0.0,0.1)",1824,0.04879,1.0,0.01010832,0.01010832,131.788,33.4825,31.6531,1.5185
133,28994,0.556667,"[0.1,0.3)",2993,0.191828,1.0,0.00754034,0.00754034,200.4864,33.4937,32.6079,6.3452
133,28994,0.556667,"[0.3,0.5)",1575,0.386686,1.0,0.00515184,0.00515184,368.4903,33.2456,31.9275,12.2184
133,28994,0.556667,"[0.5,0.7)",504,0.578504,1.0,0.00571323,0.00571323,295.0895,33.2566,20.9302,12.0554
133,28994,0.556667,"[0.7,1.0)",54,0.745301,1.0,0.0057364,0.0057364,347.8143,32.2361,17.2799,12.9579
133,28994,0.556667,boundary(r=t),6949,0.0,1.0,0.01014199,0.01014199,124.6906,0.0,0.0,0.0
134,29212,0.553333,"[0.0,0.1)",1888,0.051034,1.0,0.01027964,0.01027964,130.3054,33.3463,32.1039,1.5979
134,29212,0.553333,"[0.1,0.3)",2856,0.19454,1.0,0.0073036,0.0073036,216.0122,33.473,33.8177,6.7162
134,29212,0.553333,"[0.3,0.5)",1588,0.384668,1.0,0.00523173,0.00523173,366.5673,33.283,31.8181,12.0776
134,29212,0.553333,"[0.5,0.7)",559,0.577132,1.0,0.00577645,0.00577645,267.5642,33.0981,20.5275,11.7884
134,29212,0.553333,"[0.7,1.0)",59,0.751223,1.0,0.0054932,0.0054932,313.2876,33.0731,18.9737,14.2936
134,29212,0.553333,boundary(r=t),6949,0.0,1.0,0.01015467,0.01015467,124.1418,0.0,0.0,0.0
135,29430,0.55,"[0.0,0.1)",1779,0.049082,1.0,0.01006743,0.01006743,133.3088,33.2542,32.9423,1.5918
135,29430,0.55,"[0.1,0.3)",2987,0.192008,1.0,0.00732581,0.00732581,206.2517,33.4314,33.8682,6.5716
135,29430,0.55,"[0.3,0.5)",1624,0.385763,1.0,0.00519362,0.00519362,369.5197,33.165,32.1405,12.252
135,29430,0.55,"[0.5,0.7)",512,0.576129,1.0,0.00565793,0.00565793,268.3656,32.9881,20.5656,11.7701
135,29430,0.55,"[0.7,1.0)",48,0.733752,1.0,0.00567167,0.00567167,235.3461,32.9809,15.873,11.6677
135,29430,0.55,boundary(r=t),6949,0.0,1.0,0.01011884,0.01011884,125.5007,0.0,0.0,0.0
136,29648,0.546667,"[0.0,0.1)",1831,0.048817,1.0,0.01036334,0.01036334,130.2899,33.5048,31.9714,1.5342
136,29648,0.546667,"[0.1,0.3)",2896,0.192889,1.0,0.00736638,0.00736638,204.6585,33.384,32.5763,6.3624
136,29648,0.546667,"[0.3,0.5)",1624,0.389351,1.0,0.00533163,0.00533163,364.9592,33.353,31.4218,12.0043
136,29648,0.546667,"[0.5,0.7)",545,0.575605,1.0,0.00577756,0.00577756,259.067,33.066,20.0149,11.3815
136,29648,0.546667,"[0.7,1.0)",54,0.744373,1.0,0.00607038,0.00607038,222.3819,32.859,15.5206,11.567
136,29648,0.546667,boundary(r=t),6949,0.0,1.0,0.01014225,0.01014225,125.2397,0.0,0.0,0.0
137,29866,0.543333,"[0.0,0.1)",1842,0.048717,1.0,0.01006707,0.01006707,131.2254,33.3364,32.2452,1.5568
137,29866,0.543333,"[0.1,0.3)",2959,0.193366,1.0,0.00745349,0.00745349,204.3382,33.5129,33.1797,6.5135
137,29866,0.543333,"[0.3,0.5)",1571,0.386387,1.0,0.00524211,0.00524211,342.929,33.3101,30.9818,11.767
137,29866,0.543333,"[0.5,0.7)",519,0.576578,1.0,0.00578142,0.00578142,276.7533,33.0001,20.5833,11.7766
137,29866,0.543333,"[0.7,1.0)",59,0.758401,1.0,0.00580841,0.00580841,313.071,33.1135,18.7296,14.2454
137,29866,0.543333,boundary(r=t),6949,0.0,1.0,0.01019895,0.01019895,124.8072,0.0,0.0,0.0
138,30084,0.54,"[0.0,0.1)",1739,0.048412,1.0,0.01018796,0.01018796,132.1539,33.3517,31.9518,1.5613
138,30084,0.54,"[0.1,0.3)",2989,0.192777,1.0,0.00750992,0.00750992,208.4608,33.476,33.1234,6.495
138,30084,0.54,"[0.3,0.5)",1607,0.384077,1.0,0.00530835,0.00530835,380.067,33.2728,32.2204,12.2079
138,30084,0.54,"[0.5,0.7)",542,0.575654,1.0,0.0057844,0.0057844,287.2299,33.1008,20.7953,11.8278
138,30084,0.54,"[0.7,1.0)",73,0.743188,1.0,0.00561827,0.00561827,358.5147,32.5312,18.3405,13.6877
138,30084,0.54,boundary(r=t),6949,0.0,1.0,0.01028106,0.01028106,125.1404,0.0,0.0,0.0
139,30302,0.536667,"[0.0,0.1)",1867,0.049151,1.0,0.01051239,0.01051239,131.5714,33.4902,31.4466,1.5416
139,30302,0.536667,"[0.1,0.3)",2928,0.19219,1.0,0.00748788,0.00748788,200.5649,33.3424,32.7795,6.3939
139,30302,0.536667,"[0.3,0.5)",1573,0.384732,1.0,0.00526002,0.00526002,354.4217,33.2578,31.1302,11.8082
139,30302,0.536667,"[0.5,0.7)",533,0.566338,1.0,0.00564317,0.00564317,267.8178,33.0496,20.5983,11.5766
139,30302,0.536667,"[0.7,1.0)",49,0.756607,1.0,0.00552317,0.00552317,406.8436,32.4205,19.5685,14.8541
139,30302,0.536667,boundary(r=t),6949,0.0,1.0,0.01024835,0.01024835,124.4503,0.0,0.0,0.0
140,30520,0.533333,"[0.0,0.1)",1790,0.048768,1.0,0.00980259,0.00980259,135.3578,33.3119,32.6177,1.5696
140,30520,0.533333,"[0.1,0.3)",2985,0.192609,1.0,0.0074703,0.0074703,199.0379,33.5297,32.5731,6.3298
140,30520,0.533333,"[0.3,0.5)",1599,0.384239,1.0,0.00526441,0.00526441,385.9736,33.3122,32.289,12.2752
140,30520,0.533333,"[0.5,0.7)",515,0.573767,1.0,0.00562413,0.00562413,268.8733,33.0625,20.7979,11.8076
140,30520,0.533333,"[0.7,1.0)",61,0.753271,1.0,0.00505327,0.00505327,492.2001,32.7604,20.8183,15.6503
140,30520,0.533333,boundary(r=t),6949,0.0,1.0,0.01028334,0.01028334,124.4209,0.0,0.0,0.0
141,30738,0.53,"[0.0,0.1)",1805,0.049236,1.0,0.01033184,0.01033184,129.7848,33.2429,33.1872,1.6253
141,30738,0.53,"[0.1,0.3)",2866,0.194069,1.0,0.00749103,0.00749103,203.1548,33.4982,33.0597,6.4479
141,30738,0.53,"[0.3,0.5)",1642,0.387141,1.0,0.00530573,0.00530573,354.6491,33.2956,31.575,12.0821
141,30738,0.53,"[0.5,0.7)",572,0.574646,1.0,0.00596401,0.00596401,259.0897,33.013,20.144,11.4537
141,30738,0.53,"[0.7,1.0)",65,0.743514,1.0,0.00600877,0.00600877,252.2023,32.715,16.1534,12.0017
141,30738,0.53,boundary(r=t),6949,0.0,1.0,0.01024462,0.01024462,124.6442,0.0,0.0,0.0
142,30956,0.526667,"[0.0,0.1)",1861,0.050933,1.0,0.01005671,0.01005671,131.2031,33.4032,31.8591,1.5895
142,30956,0.526667,"[0.1,0.3)",2970,0.193048,1.0,0.00734031,0.00734031,207.8169,33.4426,33.4979,6.5483
142,30956,0.526667,"[0.3,0.5)",1571,0.3876,1.0,0.00505733,0.00505733,390.8085,33.2907,32.9135,12.6059
142,30956,0.526667,"[0.5,0.7)",486,0.577376,1.0,0.00545147,0.00545147,323.628,33.2293,22.2112,12.6653
142,30956,0.526667,"[0.7,1.0)",62,0.750145,1.0,0.00532476,0.00532476,427.7356,33.3135,20.3593,15.2521
142,30956,0.526667,boundary(r=t),6949,0.0,1.0,0.01030703,0.01030703,124.8046,0.0,0.0,0.0
143,31174,0.523333,"[0.0,0.1)",1837,0.049388,1.0,0.01001946,0.01001946,133.4768,33.3715,32.1058,1.5796
143,31174,0.523333,"[0.1,0.3)",2946,0.191695,1.0,0.00739511,0.00739511,209.1439,33.5162,33.5559,6.5089
143,31174,0.523333,"[0.3,0.5)",1563,0.387739,1.0,0.00527085,0.00527085,372.9466,33.2715,31.6806,12.1438
143,31174,0.523333,"[0.5,0.7)",541,0.581041,1.0,0.00575618,0.00575618,279.2438,33.0549,21.3119,12.2745
143,31174,0.523333,"[0.7,1.0)",63,0.754621,1.0,0.00471349,0.00471349,476.9781,32.7551,21.5307,16.3278
143,31174,0.523333,boundary(r=t),6949,0.0,1.0,0.01028128,0.01028128,124.3656,0.0,0.0,0.0
144,31392,0.52,"[0.0,0.1)",1760,0.051195,1.0,0.01000143,0.01000143,131.9571,33.3042,32.6998,1.6298
144,31392,0.52,"[0.1,0.3)",2996,0.193595,1.0,0.00744203,0.00744203,199.3261,33.4512,32.5649,6.3715
144,31392,0.52,"[0.3,0.5)",1590,0.384269,1.0,0.0052651,0.0052651,380.394,33.2955,32.5561,12.325
144,31392,0.52,"[0.5,0.7)",542,0.579292,1.0,0.00569792,0.00569792,266.8164,33.2336,20.6662,11.8933
144,31392,0.52,"[0.7,1.0)",62,0.744398,1.0,0.00525537,0.00525537,277.567,32.9697,17.5264,13.0303
144,31392,0.52,boundary(r=t),6949,0.0,1.0,0.01026009,0.01026009,125.287,0.0,0.0,0.0
145,31610,0.516667,"[0.0,0.1)",1825,0.049502,1.0,0.01052267,0.01052267,129.2243,33.4238,31.8753,1.561
145,31610,0.516667,"[0.1,0.3)",2952,0.192204,1.0,0.00731095,0.00731095,212.8236,33.4075,34.528,6.7156
145,31610,0.516667,"[0.3,0.5)",1622,0.386513,1.0,0.00509303,0.00509303,402.0759,33.438,33.8305,12.9042
145,31610,0.516667,"[0.5,0.7)",487,0.573314,1.0,0.00578684,0.00578684,283.1171,33.1233,21.3828,12.1561
145,31610,0.516667,"[0.7,1.0)",64,0.751706,1.0,0.00507386,0.00507386,417.9904,32.9817,19.7915,14.9542
145,31610,0.516667,boundary(r=t),6949,0.0,1.0,0.01032279,0.01032279,124.0147,0.0,0.0,0.0
146,31828,0.513333,"[0.0,0.1)",1846,0.048731,1.0,0.01049438,0.01049438,131.1603,33.3663,32.6697,1.5775
146,31828,0.513333,"[0.1,0.3)",2878,0.192618,1.0,0.00749996,0.00749996,211.4237,33.4035,33.8728,6.6208
146,31828,0.513333,"[0.3,0.5)",1600,0.385033,1.0,0.00522188,0.00522188,376.831,33.2493,32.3747,12.3233
146,31828,0.513333,"[0.5,0.7)",559,0.578279,1.0,0.00606345,0.00606345,263.1164,33.0704,20.3681,11.6815
146,31828,0.513333,"[0.7,1.0)",67,0.741351,1.0,0.00599159,0.00599159,254.8216,33.501,16.2032,12.0538
146,31828,0.513333,boundary(r=t),6949,0.0,1.0,0.0103361,0.0103361,124.9394,0.0,0.0,0.0
147,32046,0.51,"[0.0,0.1)",1884,0.049625,1.0,0.01024309,0.01024309,132.6073,33.3145,32.5762,1.5948
